event_id,employee_id,event_type,event_date,details
EVT003837,EMP02910,Salary Increase,2024-12-19,+6.6%
EVT003838,EMP02912,Promotion,2025-06-25,Level up: 2 grades
EVT003839,EMP02912,Salary Increase,2024-07-16,+5.7%
EVT003840,EMP02913,Salary Increase,2024-01-21,+7.9%
EVT003841,EMP02914,Salary Increase,2025-04-11,+8.6%
EVT003842,EMP02915,Salary Increase,2023-01-30,+10.3%
EVT003843,EMP02915,Salary Increase,2023-12-14,+2.0%
EVT003844,EMP02915,Salary Increase,2023-01-14,+3.1%
EVT003845,EMP02916,Salary Increase,2025-06-26,+3.2%
EVT003846,EMP02916,Salary Increase,2024-01-14,+10.1%
EVT003847,EMP02917,Promotion,2024-01-19,Level up: 2 grades
EVT003848,EMP02917,Salary Increase,2025-02-28,+8.5%
EVT003849,EMP02917,Salary Increase,2023-01-13,+6.3%
EVT003850,EMP02917,Salary Increase,2025-02-26,+6.5%
EVT003851,EMP02917,Salary Increase,2024-07-09,+4.8%
EVT003852,EMP02919,Promotion,2023-09-07,Level up: 1 grade
EVT003853,EMP02921,Salary Increase,2023-09-02,+4.5%
EVT003854,EMP02922,Salary Increase,2023-05-26,+6.2%
EVT003855,EMP02923,Salary Increase,2025-06-11,+9.5%
EVT003856,EMP02924,Salary Increase,2023-06-12,+0.5%
EVT003857,EMP02925,Salary Increase,2024-06-01,+2.6%
EVT003858,EMP02925,Salary Increase,2023-05-07,+4.5%
EVT003859,EMP02927,Salary Increase,2023-03-06,+2.6%
EVT003860,EMP02928,Salary Increase,2024-07-07,+6.8%
EVT003861,EMP02929,Salary Increase,2024-02-27,+4.6%
EVT003862,EMP02930,Salary Increase,2025-06-27,+6.2%
EVT003863,EMP02931,Salary Increase,2024-03-08,+7.6%
EVT003864,EMP02931,Salary Increase,2023-02-27,+4.7%
EVT003865,EMP02932,Salary Increase,2024-08-21,+5.2%
EVT003866,EMP02932,Salary Increase,2024-12-02,+2.7%
EVT003867,EMP02932,Salary Increase,2023-06-26,+6.0%
EVT003868,EMP02932,Salary Increase,2023-04-20,+4.0%
EVT003869,EMP02933,Salary Increase,2023-08-25,+8.1%
EVT003870,EMP02933,Salary Increase,2023-12-14,+5.4%
EVT003871,EMP02934,Salary Increase,2024-12-18,+4.0%
EVT003872,EMP02934,Salary Increase,2024-06-03,+4.0%
EVT003873,EMP02936,Salary Increase,2024-04-27,+4.5%
EVT003874,EMP02936,Salary Increase,2025-06-12,+6.5%
EVT003875,EMP02936,Salary Increase,2023-03-30,+2.5%
EVT003876,EMP02938,Salary Increase,2024-08-15,+4.2%
EVT003877,EMP02939,Promotion,2025-04-10,Level up: 2 grades
EVT003878,EMP02940,Salary Increase,2023-01-20,+2.5%
EVT003879,EMP02940,Salary Increase,2024-08-06,+0.7%
EVT003880,EMP02941,Salary Increase,2023-07-01,+3.3%
EVT003881,EMP02943,Promotion,2025-02-14,Level up: 1 grade
EVT003882,EMP02943,Salary Increase,2025-04-06,+1.2%
EVT003883,EMP02944,Salary Increase,2023-06-21,+11.2%
EVT003884,EMP02945,Salary Increase,2024-08-12,+6.9%
EVT003885,EMP02945,Salary Increase,2025-03-12,+3.5%
EVT003886,EMP02946,Salary Increase,2023-05-06,+3.9%
EVT003887,EMP02947,Salary Increase,2025-05-27,+1.8%
EVT003888,EMP02947,Salary Increase,2023-11-27,+8.0%
EVT003889,EMP02948,Promotion,2023-09-15,Level up: 2 grades
EVT003890,EMP02948,Salary Increase,2024-03-04,+5.2%
EVT003891,EMP02949,Salary Increase,2024-02-27,+8.5%
EVT003892,EMP02951,Promotion,2024-09-13,Level up: 2 grades
EVT003893,EMP02951,Salary Increase,2024-12-20,+8.5%
EVT003894,EMP02951,Exit,2023-04-24,Voluntary - Career Growth
EVT003895,EMP02952,Salary Increase,2024-12-25,+6.3%
EVT003896,EMP02954,Promotion,2024-04-11,Level up: 1 grade
EVT003897,EMP02954,Salary Increase,2023-02-27,+8.2%
EVT003898,EMP02955,Promotion,2023-11-10,Level up: 2 grades
EVT003899,EMP02955,Salary Increase,2024-06-04,+7.5%
EVT003900,EMP02955,Salary Increase,2024-08-08,+8.4%
EVT003901,EMP02955,Salary Increase,2024-05-02,+4.8%
EVT003902,EMP02955,Salary Increase,2023-07-21,+10.2%
EVT003903,EMP02958,Salary Increase,2024-01-12,+3.1%
EVT003904,EMP02960,Salary Increase,2024-04-13,+6.2%
EVT003905,EMP02961,Salary Increase,2024-10-05,+1.3%
EVT003906,EMP02961,Salary Increase,2024-12-30,+8.9%
EVT003907,EMP02962,Promotion,2025-05-16,Level up: 1 grade
EVT003908,EMP02962,Salary Increase,2023-07-26,+0.5%
EVT003909,EMP02962,Salary Increase,2025-05-22,+4.7%
EVT003910,EMP02962,Salary Increase,2023-01-20,+2.2%
EVT003911,EMP02963,Salary Increase,2023-11-05,+9.3%
EVT003912,EMP02964,Promotion,2024-11-27,Level up: 1 grade
EVT003913,EMP02964,Salary Increase,2023-02-07,+2.8%
EVT003914,EMP02964,Salary Increase,2023-06-11,+6.2%
EVT003915,EMP02965,Salary Increase,2025-04-13,+7.8%
EVT003916,EMP02966,Promotion,2023-10-06,Level up: 2 grades
EVT003917,EMP02966,Salary Increase,2024-12-25,+4.8%
EVT003918,EMP02969,Salary Increase,2023-04-18,+4.3%
EVT003919,EMP02970,Salary Increase,2023-07-23,+3.9%
EVT003920,EMP02970,Salary Increase,2023-06-20,+5.4%
EVT003921,EMP02972,Promotion,2023-12-29,Level up: 1 grade
EVT003922,EMP02972,Salary Increase,2023-03-03,+7.6%
EVT003923,EMP02973,Salary Increase,2025-03-22,+5.2%
EVT003924,EMP02976,Salary Increase,2024-04-28,+8.9%
EVT003925,EMP02977,Salary Increase,2024-12-16,+5.6%
EVT003926,EMP02978,Salary Increase,2024-11-28,+7.7%
EVT003927,EMP02981,Salary Increase,2023-04-02,+7.9%
EVT003928,EMP02982,Promotion,2025-05-24,Level up: 1 grade
EVT003929,EMP02982,Salary Increase,2023-01-07,+4.3%
EVT003930,EMP02982,Salary Increase,2025-01-31,+8.3%
EVT003931,EMP02982,Salary Increase,2023-08-03,+2.8%
EVT003932,EMP02983,Salary Increase,2023-12-11,+0.5%
EVT003933,EMP02984,Salary Increase,2025-01-02,+8.3%
EVT003934,EMP02984,Salary Increase,2025-01-02,+2.7%
EVT003935,EMP02985,Salary Increase,2024-11-12,+6.8%
EVT003936,EMP02985,Salary Increase,2025-02-28,+5.8%
EVT003937,EMP02985,Salary Increase,2024-04-08,+5.6%
EVT003938,EMP02985,Salary Increase,2023-03-19,+5.0%
EVT003939,EMP02986,Salary Increase,2024-07-17,+9.0%
EVT003940,EMP02988,Salary Increase,2024-10-04,+7.3%
EVT003941,EMP02988,Salary Increase,2024-05-21,+7.0%
EVT003942,EMP02989,Promotion,2023-12-10,Level up: 1 grade
EVT003943,EMP02989,Salary Increase,2025-04-03,+4.2%
EVT003944,EMP02991,Salary Increase,2023-10-14,+5.0%
EVT003945,EMP02991,Salary Increase,2025-03-05,+1.8%
EVT003946,EMP02992,Salary Increase,2024-08-30,+0.5%
EVT003947,EMP02992,Salary Increase,2023-03-14,+5.0%
EVT003948,EMP02992,Salary Increase,2024-06-22,+4.0%
EVT003949,EMP02993,Salary Increase,2025-05-29,+5.5%
EVT003950,EMP02993,Salary Increase,2024-03-30,+7.5%
EVT003951,EMP02993,Salary Increase,2023-12-05,+6.6%
EVT003952,EMP02994,Salary Increase,2025-02-26,+6.6%
EVT003953,EMP02995,Salary Increase,2023-08-06,+6.3%
EVT003954,EMP02995,Salary Increase,2023-06-18,+0.5%
EVT003955,EMP02996,Promotion,2024-04-18,Level up: 1 grade
EVT003956,EMP02997,Salary Increase,2024-01-12,+4.7%
EVT003957,EMP02998,Salary Increase,2024-04-05,+6.9%
EVT003958,EMP02999,Salary Increase,2024-06-03,+2.4%
EVT003959,EMP02999,Salary Increase,2024-10-28,+3.2%
EVT003960,EMP02999,Salary Increase,2023-10-29,+3.1%
EVT003961,EMP03000,Promotion,2024-04-02,Level up: 1 grade
EVT003962,EMP03002,Salary Increase,2023-02-15,+5.2%
EVT003963,EMP03002,Salary Increase,2023-11-16,+2.6%
EVT003964,EMP03004,Salary Increase,2024-08-30,+2.5%
EVT003965,EMP03007,Salary Increase,2024-12-12,+6.2%
EVT003966,EMP03008,Salary Increase,2024-09-07,+5.6%
EVT003967,EMP03008,Salary Increase,2024-06-07,+5.5%
EVT003968,EMP03009,Salary Increase,2024-01-26,+6.4%
EVT003969,EMP03009,Salary Increase,2025-02-15,+4.8%
EVT003970,EMP03009,Salary Increase,2024-09-29,+7.7%
EVT003971,EMP03010,Salary Increase,2025-02-07,+7.1%
EVT003972,EMP03010,Salary Increase,2023-07-24,+3.3%
EVT003973,EMP03011,Salary Increase,2023-10-04,+3.4%
EVT003974,EMP03011,Salary Increase,2024-04-15,+6.3%
EVT003975,EMP03011,Salary Increase,2023-11-12,+5.0%
EVT003976,EMP03012,Salary Increase,2023-07-12,+3.0%
EVT003977,EMP03013,Salary Increase,2023-04-01,+4.5%
EVT003978,EMP03013,Salary Increase,2024-06-22,+4.2%
EVT003979,EMP03016,Salary Increase,2024-08-20,+3.7%
EVT003980,EMP03016,Salary Increase,2025-06-25,+7.9%
EVT003981,EMP03016,Salary Increase,2025-06-19,+6.5%
EVT003982,EMP03016,Exit,2023-10-19,Voluntary - Compensation
EVT003983,EMP03017,Salary Increase,2025-06-18,+6.9%
EVT003984,EMP03019,Salary Increase,2024-07-23,+10.1%
EVT003985,EMP03022,Salary Increase,2023-10-14,+5.2%
EVT003986,EMP03023,Salary Increase,2025-04-29,+8.7%
EVT003987,EMP03023,Salary Increase,2024-02-23,+9.3%
EVT003988,EMP03023,Salary Increase,2023-04-10,+3.6%
EVT003989,EMP03025,Salary Increase,2025-01-21,+7.4%
EVT003990,EMP03026,Salary Increase,2024-07-12,+6.6%
EVT003991,EMP03026,Salary Increase,2025-05-09,+4.1%
EVT003992,EMP03027,Salary Increase,2023-01-13,+9.9%
EVT003993,EMP03028,Salary Increase,2024-10-15,+7.6%
EVT003994,EMP03029,Promotion,2025-05-23,Level up: 1 grade
EVT003995,EMP03029,Salary Increase,2024-12-02,+5.1%
EVT003996,EMP03030,Salary Increase,2024-02-17,+2.9%
EVT003997,EMP03031,Salary Increase,2024-08-04,+4.1%
EVT003998,EMP03032,Salary Increase,2025-02-05,+4.8%
EVT003999,EMP03032,Salary Increase,2024-07-18,+6.7%
EVT004000,EMP03033,Salary Increase,2025-01-06,+6.3%
EVT004001,EMP03035,Salary Increase,2025-06-11,+5.7%
EVT004002,EMP03036,Promotion,2025-01-19,Level up: 1 grade
EVT004003,EMP03036,Salary Increase,2023-12-15,+3.9%
EVT004004,EMP03036,Salary Increase,2025-05-26,+6.0%
EVT004005,EMP03036,Salary Increase,2024-07-12,+2.3%
EVT004006,EMP03037,Salary Increase,2024-04-16,+5.7%
EVT004007,EMP03038,Promotion,2024-05-11,Level up: 1 grade
EVT004008,EMP03039,Salary Increase,2024-07-22,+5.2%
EVT004009,EMP03039,Salary Increase,2025-04-05,+1.9%
EVT004010,EMP03039,Salary Increase,2023-08-31,+5.2%
EVT004011,EMP03039,Exit,2025-04-02,Voluntary - Personal Reasons
EVT004012,EMP03040,Promotion,2023-10-08,Level up: 1 grade
EVT004013,EMP03040,Salary Increase,2024-05-16,+6.7%
EVT004014,EMP03041,Salary Increase,2025-02-12,+4.4%
EVT004015,EMP03041,Salary Increase,2025-05-31,+3.9%
EVT004016,EMP03042,Salary Increase,2024-01-21,+7.0%
EVT004017,EMP03043,Salary Increase,2025-04-02,+5.1%
EVT004018,EMP03044,Promotion,2025-02-17,Level up: 1 grade
EVT004019,EMP03044,Salary Increase,2024-12-14,+7.0%
EVT004020,EMP03045,Salary Increase,2024-05-30,+1.1%
EVT004021,EMP03047,Promotion,2023-10-19,Level up: 2 grades
EVT004022,EMP03047,Salary Increase,2024-12-27,+12.0%
EVT004023,EMP03047,Exit,2024-10-17,Voluntary - Better Opportunity
EVT004024,EMP03048,Salary Increase,2025-03-31,+8.9%
EVT004025,EMP03049,Salary Increase,2023-10-13,+6.4%
EVT004026,EMP03049,Salary Increase,2023-12-15,+2.5%
EVT004027,EMP03050,Salary Increase,2024-09-20,+5.0%
EVT004028,EMP03050,Salary Increase,2025-02-28,+6.2%
EVT004029,EMP03051,Salary Increase,2025-03-25,+3.4%
EVT004030,EMP03051,Salary Increase,2023-12-28,+4.7%
EVT004031,EMP03054,Promotion,2025-01-24,Level up: 2 grades
EVT004032,EMP03054,Salary Increase,2023-03-26,+5.3%
EVT004033,EMP03056,Salary Increase,2023-01-12,+5.4%
EVT004034,EMP03057,Promotion,2024-06-06,Level up: 1 grade
EVT004035,EMP03058,Exit,2025-02-23,Voluntary - Career Growth
EVT004036,EMP03059,Salary Increase,2023-06-28,+6.5%
EVT004037,EMP03059,Salary Increase,2024-08-31,+6.8%
EVT004038,EMP03059,Salary Increase,2023-11-06,+5.4%
EVT004039,EMP03060,Salary Increase,2024-10-13,+4.6%
EVT004040,EMP03064,Salary Increase,2025-02-19,+4.3%
EVT004041,EMP03065,Salary Increase,2023-08-27,+8.5%
EVT004042,EMP03066,Promotion,2024-09-09,Level up: 1 grade
EVT004043,EMP03066,Salary Increase,2023-02-16,+7.3%
EVT004044,EMP03067,Salary Increase,2023-09-18,+5.0%
EVT004045,EMP03067,Salary Increase,2023-09-02,+10.0%
EVT004046,EMP03068,Salary Increase,2024-06-24,+11.2%
EVT004047,EMP03069,Salary Increase,2023-03-27,+9.6%
EVT004048,EMP03069,Salary Increase,2024-03-18,+7.3%
EVT004049,EMP03069,Salary Increase,2023-07-30,+3.9%
EVT004050,EMP03069,Salary Increase,2023-02-12,+7.0%
EVT004051,EMP03070,Exit,2023-11-30,Voluntary - Better Opportunity
EVT004052,EMP03072,Salary Increase,2023-07-08,+6.2%
EVT004053,EMP03072,Salary Increase,2023-10-08,+10.2%
EVT004054,EMP03072,Salary Increase,2023-11-26,+6.8%
EVT004055,EMP03073,Salary Increase,2025-03-01,+6.7%
EVT004056,EMP03074,Promotion,2025-03-17,Level up: 1 grade
EVT004057,EMP03074,Salary Increase,2024-09-23,+1.8%
EVT004058,EMP03074,Salary Increase,2023-11-29,+7.7%
EVT004059,EMP03074,Salary Increase,2023-03-01,+4.4%
EVT004060,EMP03077,Salary Increase,2023-11-21,+8.3%
EVT004061,EMP03078,Promotion,2025-03-19,Level up: 1 grade
EVT004062,EMP03081,Salary Increase,2024-08-23,+5.1%
EVT004063,EMP03081,Salary Increase,2025-01-04,+7.0%
EVT004064,EMP03082,Salary Increase,2023-09-01,+6.6%
EVT004065,EMP03082,Salary Increase,2024-11-09,+6.0%
EVT004066,EMP03083,Salary Increase,2025-05-16,+3.8%
EVT004067,EMP03083,Salary Increase,2024-08-31,+5.9%
EVT004068,EMP03084,Salary Increase,2025-06-03,+5.4%
EVT004069,EMP03085,Promotion,2024-11-24,Level up: 1 grade
EVT004070,EMP03085,Salary Increase,2023-04-15,+10.6%
EVT004071,EMP03085,Salary Increase,2024-12-28,+7.1%
EVT004072,EMP03085,Salary Increase,2024-04-05,+8.4%
EVT004073,EMP03086,Promotion,2024-12-28,Level up: 1 grade
EVT004074,EMP03086,Salary Increase,2023-05-01,+0.5%
EVT004075,EMP03086,Salary Increase,2023-03-25,+4.8%
EVT004076,EMP03086,Salary Increase,2024-07-27,+9.7%
EVT004077,EMP03087,Salary Increase,2023-09-09,+9.7%
EVT004078,EMP03088,Salary Increase,2024-01-15,+9.4%
EVT004079,EMP03090,Promotion,2024-02-07,Level up: 2 grades
EVT004080,EMP03093,Salary Increase,2024-06-18,+6.2%
EVT004081,EMP03095,Salary Increase,2024-06-13,+2.9%
EVT004082,EMP03095,Salary Increase,2023-12-18,+3.1%
EVT004083,EMP03095,Exit,2023-12-22,Voluntary - Compensation
EVT004084,EMP03096,Salary Increase,2024-07-19,+7.9%
EVT004085,EMP03096,Salary Increase,2025-02-12,+5.5%
EVT004086,EMP03096,Exit,2024-10-05,Voluntary - Personal Reasons
EVT004087,EMP03097,Salary Increase,2024-04-27,+9.3%
EVT004088,EMP03097,Salary Increase,2024-11-08,+8.8%
EVT004089,EMP03098,Salary Increase,2023-06-07,+6.2%
EVT004090,EMP03100,Exit,2024-02-04,Involuntary - Restructuring
EVT004091,EMP03103,Salary Increase,2023-05-21,+2.0%
EVT004092,EMP03106,Salary Increase,2023-03-18,+5.5%
EVT004093,EMP03108,Salary Increase,2023-06-02,+5.3%
EVT004094,EMP03109,Salary Increase,2023-07-26,+6.4%
EVT004095,EMP03110,Exit,2024-05-10,Voluntary - Career Growth
EVT004096,EMP03111,Salary Increase,2023-12-07,+7.2%
EVT004097,EMP03111,Salary Increase,2024-02-09,+4.8%
EVT004098,EMP03111,Salary Increase,2023-03-03,+5.7%
EVT004099,EMP03112,Salary Increase,2023-12-31,+6.6%
EVT004100,EMP03112,Salary Increase,2024-02-20,+4.0%
EVT004101,EMP03113,Promotion,2024-01-06,Level up: 1 grade
EVT004102,EMP03114,Salary Increase,2025-01-05,+6.8%
EVT004103,EMP03117,Salary Increase,2024-03-27,+3.9%
EVT004104,EMP03118,Salary Increase,2024-01-09,+8.2%
EVT004105,EMP03118,Salary Increase,2024-03-23,+5.4%
EVT004106,EMP03119,Salary Increase,2023-03-16,+7.7%
EVT004107,EMP03120,Salary Increase,2025-02-13,+6.8%
EVT004108,EMP03120,Salary Increase,2025-06-17,+7.1%
EVT004109,EMP03120,Salary Increase,2023-02-08,+3.9%
EVT004110,EMP03121,Promotion,2024-02-21,Level up: 2 grades
EVT004111,EMP03121,Salary Increase,2024-11-01,+2.3%
EVT004112,EMP03121,Salary Increase,2024-01-30,+6.0%
EVT004113,EMP03121,Salary Increase,2023-05-31,+3.6%
EVT004114,EMP03122,Salary Increase,2024-07-07,+9.5%
EVT004115,EMP03122,Salary Increase,2023-01-17,+1.5%
EVT004116,EMP03123,Promotion,2025-06-23,Level up: 1 grade
EVT004117,EMP03123,Salary Increase,2025-02-14,+5.4%
EVT004118,EMP03125,Salary Increase,2024-03-08,+6.3%
EVT004119,EMP03128,Salary Increase,2023-09-15,+7.1%
EVT004120,EMP03130,Salary Increase,2023-06-17,+6.6%
EVT004121,EMP03131,Salary Increase,2023-10-14,+5.2%
EVT004122,EMP03131,Salary Increase,2023-06-16,+2.1%
EVT004123,EMP03132,Salary Increase,2024-12-26,+8.9%
EVT004124,EMP03132,Salary Increase,2024-04-13,+4.0%
EVT004125,EMP03133,Promotion,2023-10-10,Level up: 2 grades
EVT004126,EMP03133,Salary Increase,2025-01-02,+6.3%
EVT004127,EMP03134,Salary Increase,2024-08-12,+7.3%
EVT004128,EMP03136,Salary Increase,2024-03-04,+5.4%
EVT004129,EMP03138,Salary Increase,2024-11-27,+6.6%
EVT004130,EMP03138,Salary Increase,2023-07-07,+7.4%
EVT004131,EMP03139,Salary Increase,2025-04-04,+2.0%
EVT004132,EMP03141,Salary Increase,2025-06-28,+2.1%
EVT004133,EMP03142,Salary Increase,2024-12-26,+5.4%
EVT004134,EMP03142,Salary Increase,2023-03-09,+3.4%
EVT004135,EMP03143,Promotion,2024-06-11,Level up: 1 grade
EVT004136,EMP03143,Salary Increase,2025-05-24,+4.8%
EVT004137,EMP03145,Promotion,2024-03-22,Level up: 1 grade
EVT004138,EMP03145,Salary Increase,2024-10-07,+5.7%
EVT004139,EMP03145,Salary Increase,2024-07-14,+4.9%
EVT004140,EMP03146,Salary Increase,2023-06-12,+4.5%
EVT004141,EMP03146,Salary Increase,2024-09-25,+5.0%
EVT004142,EMP03149,Salary Increase,2023-03-16,+3.3%
EVT004143,EMP03151,Salary Increase,2025-04-02,+6.6%
EVT004144,EMP03152,Salary Increase,2023-02-28,+2.6%
EVT004145,EMP03152,Salary Increase,2023-09-07,+9.5%
EVT004146,EMP03154,Salary Increase,2023-10-24,+8.0%
EVT004147,EMP03154,Salary Increase,2023-03-24,+4.5%
EVT004148,EMP03155,Salary Increase,2025-05-16,+4.6%
EVT004149,EMP03156,Promotion,2024-04-27,Level up: 1 grade
EVT004150,EMP03156,Salary Increase,2023-06-20,+1.9%
EVT004151,EMP03158,Salary Increase,2023-05-14,+3.5%
EVT004152,EMP03159,Salary Increase,2024-02-14,+4.3%
EVT004153,EMP03159,Salary Increase,2023-02-05,+5.5%
EVT004154,EMP03159,Salary Increase,2025-05-09,+2.2%
EVT004155,EMP03160,Salary Increase,2023-03-11,+3.5%
EVT004156,EMP03160,Salary Increase,2024-06-10,+7.7%
EVT004157,EMP03161,Salary Increase,2024-02-09,+6.3%
EVT004158,EMP03161,Salary Increase,2023-02-26,+8.5%
EVT004159,EMP03161,Salary Increase,2023-09-03,+4.4%
EVT004160,EMP03162,Salary Increase,2024-01-27,+6.1%
EVT004161,EMP03164,Salary Increase,2024-03-24,+5.0%
EVT004162,EMP03166,Salary Increase,2023-10-25,+3.3%
EVT004163,EMP03166,Exit,2023-05-29,Involuntary - Performance
EVT004164,EMP03167,Salary Increase,2024-07-10,+10.2%
EVT004165,EMP03168,Salary Increase,2023-04-17,+6.0%
EVT004166,EMP03169,Salary Increase,2023-03-13,+7.5%
EVT004167,EMP03170,Salary Increase,2023-10-24,+6.6%
EVT004168,EMP03172,Salary Increase,2024-07-11,+4.1%
EVT004169,EMP03172,Salary Increase,2023-04-02,+6.2%
EVT004170,EMP03172,Salary Increase,2023-08-03,+9.9%
EVT004171,EMP03172,Salary Increase,2023-06-20,+6.4%
EVT004172,EMP03174,Salary Increase,2024-06-12,+10.8%
EVT004173,EMP03175,Salary Increase,2025-05-06,+3.5%
EVT004174,EMP03175,Salary Increase,2024-02-21,+7.6%
EVT004175,EMP03177,Salary Increase,2023-03-09,+0.8%
EVT004176,EMP03177,Salary Increase,2024-08-28,+12.6%
EVT004177,EMP03178,Salary Increase,2024-04-02,+5.4%
EVT004178,EMP03179,Promotion,2024-02-27,Level up: 1 grade
EVT004179,EMP03179,Salary Increase,2024-05-11,+6.0%
EVT004180,EMP03180,Promotion,2024-10-05,Level up: 1 grade
EVT004181,EMP03180,Salary Increase,2023-05-31,+7.6%
EVT004182,EMP03183,Salary Increase,2024-12-21,+7.4%
EVT004183,EMP03186,Salary Increase,2023-07-15,+8.3%
EVT004184,EMP03186,Salary Increase,2023-12-21,+6.0%
EVT004185,EMP03186,Salary Increase,2023-08-18,+7.8%
EVT004186,EMP03187,Exit,2024-09-05,Voluntary - Better Opportunity
EVT004187,EMP03188,Salary Increase,2024-01-12,+3.1%
EVT004188,EMP03188,Salary Increase,2023-09-08,+6.6%
EVT004189,EMP03189,Salary Increase,2024-01-01,+5.9%
EVT004190,EMP03191,Promotion,2023-08-22,Level up: 1 grade
EVT004191,EMP03192,Salary Increase,2024-09-21,+5.5%
EVT004192,EMP03192,Salary Increase,2023-12-04,+7.6%
EVT004193,EMP03194,Salary Increase,2023-05-08,+2.3%
EVT004194,EMP03194,Salary Increase,2024-05-04,+8.1%
EVT004195,EMP03195,Salary Increase,2024-01-24,+7.9%
EVT004196,EMP03195,Salary Increase,2023-06-05,+2.8%
EVT004197,EMP03196,Salary Increase,2025-03-11,+7.2%
EVT004198,EMP03196,Exit,2024-12-07,Voluntary - Compensation
EVT004199,EMP03197,Salary Increase,2023-03-08,+5.0%
EVT004200,EMP03201,Promotion,2023-11-03,Level up: 1 grade
EVT004201,EMP03201,Salary Increase,2025-05-14,+9.1%
EVT004202,EMP03202,Promotion,2024-08-07,Level up: 2 grades
EVT004203,EMP03205,Salary Increase,2024-11-17,+7.1%
EVT004204,EMP03205,Salary Increase,2025-05-26,+6.8%
EVT004205,EMP03207,Salary Increase,2023-02-16,+6.1%
EVT004206,EMP03207,Salary Increase,2023-12-15,+8.8%
EVT004207,EMP03209,Promotion,2024-11-23,Level up: 1 grade
EVT004208,EMP03209,Salary Increase,2024-07-30,+4.9%
EVT004209,EMP03210,Salary Increase,2024-03-23,+4.7%
EVT004210,EMP03210,Salary Increase,2024-04-14,+5.2%
EVT004211,EMP03211,Salary Increase,2023-01-22,+2.7%
EVT004212,EMP03211,Salary Increase,2025-06-11,+5.3%
EVT004213,EMP03211,Exit,2023-10-15,Voluntary - Career Growth
EVT004214,EMP03213,Salary Increase,2025-03-02,+5.9%
EVT004215,EMP03214,Salary Increase,2025-05-19,+0.5%
EVT004216,EMP03214,Salary Increase,2023-01-07,+3.5%
EVT004217,EMP03216,Promotion,2024-01-10,Level up: 1 grade
EVT004218,EMP03216,Salary Increase,2024-12-10,+1.9%
EVT004219,EMP03217,Salary Increase,2023-11-10,+0.9%
EVT004220,EMP03219,Salary Increase,2024-01-17,+1.9%
EVT004221,EMP03219,Salary Increase,2025-05-26,+4.1%
EVT004222,EMP03220,Promotion,2023-09-06,Level up: 2 grades
EVT004223,EMP03221,Salary Increase,2023-09-30,+7.6%
EVT004224,EMP03221,Salary Increase,2024-08-10,+5.7%
EVT004225,EMP03222,Salary Increase,2025-01-31,+1.6%
EVT004226,EMP03224,Salary Increase,2025-01-16,+8.2%
EVT004227,EMP03226,Salary Increase,2024-01-25,+2.5%
EVT004228,EMP03228,Promotion,2024-05-19,Level up: 2 grades
EVT004229,EMP03228,Salary Increase,2023-03-18,+1.6%
EVT004230,EMP03229,Salary Increase,2024-05-26,+0.5%
EVT004231,EMP03229,Salary Increase,2023-05-13,+0.5%
EVT004232,EMP03229,Salary Increase,2024-04-19,+5.8%
EVT004233,EMP03229,Salary Increase,2025-03-14,+3.3%
EVT004234,EMP03230,Salary Increase,2025-01-08,+7.1%
EVT004235,EMP03230,Salary Increase,2024-07-21,+6.2%
EVT004236,EMP03230,Salary Increase,2023-08-04,+6.7%
EVT004237,EMP03231,Promotion,2024-12-22,Level up: 1 grade
EVT004238,EMP03231,Salary Increase,2025-04-24,+5.3%
EVT004239,EMP03233,Salary Increase,2024-12-06,+7.0%
EVT004240,EMP03234,Salary Increase,2023-11-05,+5.0%
EVT004241,EMP03234,Salary Increase,2024-11-08,+6.6%
EVT004242,EMP03235,Promotion,2024-07-23,Level up: 1 grade
EVT004243,EMP03237,Salary Increase,2023-09-24,+5.5%
EVT004244,EMP03237,Salary Increase,2025-05-18,+3.3%
EVT004245,EMP03237,Salary Increase,2023-12-11,+2.3%
EVT004246,EMP03237,Salary Increase,2023-01-06,+7.0%
EVT004247,EMP03238,Salary Increase,2023-11-17,+2.8%
EVT004248,EMP03238,Exit,2025-04-15,Involuntary - Restructuring
EVT004249,EMP03239,Salary Increase,2023-06-24,+3.3%
EVT004250,EMP03240,Salary Increase,2023-01-22,+2.9%
EVT004251,EMP03240,Salary Increase,2024-08-23,+1.6%
