performance_id,employee_id,review_period,review_date,performance_score_1to5,manager_rating_1to5,goals_total,goals_achieved,goal_completion_rate_pct,peer_feedback_score_1to5,had_recent_training_last_180d
PRF014680,EMP03386,2023-H1,2023-06-30,3.81,4.0,7,5,77.5,3.87,False
PRF014681,EMP03386,2023-H2,2023-12-31,3.7,4.0,6,4,68.9,3.32,False
PRF014682,EMP03386,2024-H1,2024-06-30,4.15,4.0,6,5,79.9,3.88,True
PRF014683,EMP03386,2024-H2,2024-12-31,4.11,4.0,4,3,69.3,3.9,False
PRF014684,EMP03386,2025-H1,2025-06-30,4.17,4.0,6,5,88.7,4.66,True
PRF014685,EMP03387,2023-H1,2023-06-30,3.11,4.0,5,3,61.1,2.77,True
PRF014686,EMP03387,2023-H2,2023-12-31,3.15,3.0,3,2,53.0,3.41,True
PRF014687,EMP03387,2024-H1,2024-06-30,3.33,4.0,5,4,73.1,3.34,False
PRF014688,EMP03387,2024-H2,2024-12-31,3.16,4.0,5,3,63.6,3.71,False
PRF014689,EMP03387,2025-H1,2025-06-30,3.12,3.0,3,2,60.6,3.17,True
PRF014690,EMP03388,2024-H1,2024-06-30,2.92,3.0,6,4,71.6,3.28,False
PRF014691,EMP03388,2024-H2,2024-12-31,2.83,3.0,3,2,67.5,2.58,True
PRF014692,EMP03388,2025-H1,2025-06-30,2.75,3.0,5,3,59.7,2.95,False
PRF014693,EMP03389,2023-H1,2023-06-30,3.61,4.0,6,4,69.6,3.54,False
PRF014694,EMP03389,2023-H2,2023-12-31,3.72,4.0,5,4,70.4,3.8,True
PRF014695,EMP03389,2024-H1,2024-06-30,3.88,3.0,4,3,73.8,4.38,False
PRF014696,EMP03389,2024-H2,2024-12-31,3.93,4.0,6,5,80.6,3.72,True
PRF014697,EMP03389,2025-H1,2025-06-30,4.05,4.0,4,3,83.0,3.86,True
PRF014698,EMP03390,2023-H1,2023-06-30,2.79,3.0,7,4,51.9,3.29,False
PRF014699,EMP03390,2023-H2,2023-12-31,2.89,4.0,5,3,56.7,3.05,True
PRF014700,EMP03390,2024-H1,2024-06-30,2.93,3.0,5,3,68.0,2.91,True
PRF014701,EMP03390,2024-H2,2024-12-31,3.15,3.0,3,2,52.0,3.22,True
PRF014702,EMP03390,2025-H1,2025-06-30,3.09,4.0,4,3,63.3,2.78,False
PRF014703,EMP03391,2023-H1,2023-06-30,2.47,2.0,3,1,45.6,2.81,True
PRF014704,EMP03391,2023-H2,2023-12-31,2.66,3.0,5,2,45.2,2.0,True
PRF014705,EMP03391,2024-H1,2024-06-30,2.38,2.0,6,3,44.2,2.8,False
PRF014706,EMP03391,2024-H2,2024-12-31,2.5,2.0,5,3,56.3,3.22,True
PRF014707,EMP03391,2025-H1,2025-06-30,2.45,3.0,5,3,62.3,2.28,False
PRF014708,EMP03392,2023-H1,2023-06-30,3.73,4.0,3,2,71.3,3.82,True
PRF014709,EMP03392,2023-H2,2023-12-31,3.83,3.0,3,3,88.8,4.46,True
PRF014710,EMP03392,2024-H1,2024-06-30,3.76,,6,4,70.4,4.38,True
PRF014711,EMP03392,2024-H2,2024-12-31,3.69,4.0,3,3,83.4,4.06,True
PRF014712,EMP03392,2025-H1,2025-06-30,3.66,3.0,4,3,76.4,4.37,False
PRF014713,EMP03393,2023-H1,2023-06-30,3.24,3.0,5,3,53.9,2.12,True
PRF014714,EMP03393,2023-H2,2023-12-31,3.5,3.0,7,4,54.9,4.62,True
PRF014715,EMP03393,2024-H1,2024-06-30,3.78,3.0,4,3,71.7,4.11,True
PRF014716,EMP03393,2024-H2,2024-12-31,3.94,4.0,5,4,86.9,4.81,True
PRF014717,EMP03393,2025-H1,2025-06-30,4.0,4.0,7,6,90.0,4.7,False
PRF014718,EMP03394,2023-H1,2023-06-30,2.74,3.0,5,3,59.7,2.92,True
PRF014719,EMP03394,2023-H2,2023-12-31,2.73,3.0,3,2,62.0,2.82,False
PRF014720,EMP03394,2024-H1,2024-06-30,2.84,3.0,3,2,50.4,3.04,False
PRF014721,EMP03394,2024-H2,2024-12-31,2.64,3.0,5,2,45.2,3.25,False
PRF014722,EMP03394,2025-H1,2025-06-30,2.72,2.0,3,2,56.4,3.4,True
PRF014723,EMP03395,2023-H1,2023-06-30,3.16,3.0,3,2,74.5,3.84,False
PRF014724,EMP03395,2023-H2,2023-12-31,3.28,3.0,7,5,69.7,3.14,True
PRF014725,EMP03395,2024-H1,2024-06-30,3.53,3.0,6,4,73.0,3.34,True
PRF014726,EMP03395,2024-H2,2024-12-31,3.87,3.0,4,3,73.6,3.93,True
PRF014727,EMP03395,2025-H1,2025-06-30,3.97,4.0,3,2,78.2,4.45,True
PRF014728,EMP03396,2023-H1,2023-06-30,3.28,3.0,3,2,56.1,3.3,True
PRF014729,EMP03396,2023-H2,2023-12-31,3.14,4.0,7,5,66.0,2.97,True
PRF014730,EMP03396,2024-H1,2024-06-30,3.45,3.0,4,2,57.7,3.25,True
PRF014731,EMP03396,2024-H2,2024-12-31,3.44,3.0,7,4,55.9,3.1,False
PRF014732,EMP03396,2025-H1,2025-06-30,3.67,4.0,4,3,80.2,3.47,True
PRF014733,EMP03397,2023-H1,2023-06-30,3.21,4.0,4,2,58.0,3.45,True
PRF014734,EMP03397,2023-H2,2023-12-31,3.4,4.0,4,3,77.6,2.52,True
PRF014735,EMP03397,2024-H1,2024-06-30,3.33,4.0,4,3,74.7,3.46,True
PRF014736,EMP03397,2024-H2,2024-12-31,3.42,4.0,7,4,63.5,3.25,True
PRF014737,EMP03397,2025-H1,2025-06-30,3.55,4.0,4,3,68.1,3.83,False
PRF014738,EMP03398,2023-H1,2023-06-30,3.12,4.0,5,3,56.6,2.51,True
PRF014739,EMP03398,2023-H2,2023-12-31,2.97,3.0,3,2,62.2,2.62,False
PRF014740,EMP03398,2024-H1,2024-06-30,3.13,3.0,4,2,51.9,2.81,True
PRF014741,EMP03398,2024-H2,2024-12-31,3.16,3.0,4,3,69.2,3.47,True
PRF014742,EMP03398,2025-H1,2025-06-30,3.19,3.0,5,4,71.4,3.2,False
PRF014743,EMP03399,2023-H2,2023-12-31,3.16,3.0,4,3,63.4,3.75,True
PRF014744,EMP03399,2024-H1,2024-06-30,3.26,4.0,6,4,68.2,1.98,False
PRF014745,EMP03399,2024-H2,2024-12-31,3.39,3.0,5,3,69.9,3.38,True
PRF014746,EMP03399,2025-H1,2025-06-30,3.64,4.0,4,4,90.8,3.39,True
PRF014747,EMP03400,2023-H1,2023-06-30,2.49,2.0,5,2,42.8,2.52,False
PRF014748,EMP03400,2023-H2,2023-12-31,2.68,3.0,5,3,60.4,2.72,True
PRF014749,EMP03400,2024-H1,2024-06-30,2.65,3.0,3,2,70.6,2.67,False
PRF014750,EMP03400,2024-H2,2024-12-31,2.69,3.0,5,3,57.9,2.55,True
PRF014751,EMP03400,2025-H1,2025-06-30,2.69,3.0,7,4,55.6,2.73,True
PRF014752,EMP03401,2023-H1,2023-06-30,3.42,4.0,4,2,62.2,3.42,True
PRF014753,EMP03401,2023-H2,2023-12-31,3.35,3.0,5,4,78.4,2.76,False
PRF014754,EMP03401,2024-H1,2024-06-30,3.63,4.0,5,3,67.7,3.34,True
PRF014755,EMP03401,2024-H2,2024-12-31,3.61,,7,4,63.3,3.52,False
PRF014756,EMP03401,2025-H1,2025-06-30,3.72,4.0,3,2,74.7,3.41,True
PRF014757,EMP03402,2023-H1,2023-06-30,3.34,3.0,6,4,72.3,3.15,False
PRF014758,EMP03402,2023-H2,2023-12-31,3.29,4.0,7,5,64.7,3.58,True
PRF014759,EMP03402,2024-H1,2024-06-30,3.47,3.0,7,5,65.1,3.01,True
PRF014760,EMP03402,2024-H2,2024-12-31,3.64,5.0,3,2,74.6,4.33,True
PRF014761,EMP03402,2025-H1,2025-06-30,3.74,3.0,7,5,70.7,4.36,True
PRF014762,EMP03403,2023-H2,2023-12-31,2.75,4.0,7,4,52.4,1.95,True
PRF014763,EMP03403,2024-H1,2024-06-30,2.8,2.0,6,4,62.8,2.62,True
PRF014764,EMP03403,2024-H2,2024-12-31,2.79,3.0,6,3,57.5,3.12,True
PRF014765,EMP03403,2025-H1,2025-06-30,2.63,2.0,4,2,53.5,2.1,False
PRF014766,EMP03404,2023-H1,2023-06-30,3.81,4.0,6,4,71.7,4.37,False
PRF014767,EMP03404,2023-H2,2023-12-31,3.82,4.0,5,4,76.6,3.47,False
PRF014768,EMP03404,2024-H1,2024-06-30,3.83,4.0,3,2,75.9,3.42,True
PRF014769,EMP03404,2024-H2,2024-12-31,3.68,3.0,6,4,60.7,3.33,True
PRF014770,EMP03404,2025-H1,2025-06-30,3.84,3.0,3,3,95.0,4.35,True
PRF014771,EMP03405,2023-H1,2023-06-30,3.34,3.0,3,2,71.8,3.47,True
PRF014772,EMP03405,2023-H2,2023-12-31,3.39,3.0,7,6,83.2,3.6,True
PRF014773,EMP03405,2024-H1,2024-06-30,3.59,4.0,3,2,78.7,2.81,True
PRF014774,EMP03405,2024-H2,2024-12-31,3.83,4.0,5,4,71.8,3.79,False
PRF014775,EMP03405,2025-H1,2025-06-30,4.05,4.0,5,4,70.7,4.87,True
PRF014776,EMP03406,2025-H1,2025-06-30,4.15,4.0,5,4,88.7,3.68,True
PRF014777,EMP03407,2024-H1,2024-06-30,3.17,3.0,7,5,76.3,3.52,True
PRF014778,EMP03407,2024-H2,2024-12-31,3.19,3.0,6,4,64.7,3.41,False
PRF014779,EMP03407,2025-H1,2025-06-30,3.25,,7,4,60.0,2.98,True
PRF014780,EMP03408,2025-H1,2025-06-30,2.71,3.0,6,4,68.0,2.03,True
PRF014781,EMP03409,2023-H1,2023-06-30,3.15,3.0,5,4,71.1,2.93,True
PRF014782,EMP03409,2023-H2,2023-12-31,3.23,3.0,7,4,62.0,2.58,True
PRF014783,EMP03409,2024-H1,2024-06-30,3.2,3.0,4,2,61.6,3.45,False
PRF014784,EMP03409,2024-H2,2024-12-31,3.24,4.0,6,3,57.6,3.3,False
PRF014785,EMP03409,2025-H1,2025-06-30,3.38,4.0,5,4,77.1,3.57,True
PRF014786,EMP03410,2023-H1,2023-06-30,3.14,3.0,7,5,69.5,3.29,True
PRF014787,EMP03410,2023-H2,2023-12-31,3.11,3.0,3,2,60.0,3.61,True
PRF014788,EMP03410,2024-H1,2024-06-30,2.98,3.0,7,4,61.5,2.61,False
PRF014789,EMP03410,2024-H2,2024-12-31,3.21,3.0,5,3,67.4,4.16,True
PRF014790,EMP03410,2025-H1,2025-06-30,3.2,4.0,5,3,50.6,3.3,False
PRF014791,EMP03411,2024-H1,2024-06-30,3.13,3.0,6,4,64.5,4.14,False
PRF014792,EMP03411,2024-H2,2024-12-31,3.27,4.0,6,4,70.7,2.94,True
PRF014793,EMP03411,2025-H1,2025-06-30,3.33,3.0,3,3,85.1,3.63,True
PRF014794,EMP03412,2023-H2,2023-12-31,3.25,3.0,4,3,67.0,4.24,True
PRF014795,EMP03412,2024-H1,2024-06-30,3.34,2.0,6,3,57.0,3.08,True
PRF014796,EMP03412,2024-H2,2024-12-31,3.35,,6,5,81.4,2.8,False
PRF014797,EMP03412,2025-H1,2025-06-30,3.45,4.0,5,4,70.5,4.01,True
PRF014798,EMP03413,2023-H1,2023-06-30,3.33,3.0,5,3,61.2,2.75,False
PRF014799,EMP03413,2023-H2,2023-12-31,3.33,4.0,6,5,75.5,3.07,False
PRF014800,EMP03413,2024-H1,2024-06-30,3.58,4.0,4,3,67.8,3.87,True
PRF014801,EMP03413,2024-H2,2024-12-31,3.41,4.0,6,4,68.4,2.83,False
PRF014802,EMP03413,2025-H1,2025-06-30,3.51,3.0,3,2,65.0,2.93,True
PRF014803,EMP03414,2024-H2,2024-12-31,2.48,2.0,7,4,51.1,2.34,False
PRF014804,EMP03414,2025-H1,2025-06-30,2.68,3.0,6,4,65.7,2.95,False
PRF014805,EMP03415,2023-H1,2023-06-30,3.49,4.0,3,2,57.0,4.54,False
PRF014806,EMP03415,2023-H2,2023-12-31,3.7,4.0,3,2,65.6,3.65,True
PRF014807,EMP03415,2024-H1,2024-06-30,3.71,3.0,3,2,78.2,3.71,False
PRF014808,EMP03415,2024-H2,2024-12-31,3.78,4.0,6,5,84.5,3.67,False
PRF014809,EMP03415,2025-H1,2025-06-30,4.02,4.0,3,3,87.1,5.0,True
PRF014810,EMP03416,2023-H1,2023-06-30,2.83,3.0,7,4,60.2,3.12,True
PRF014811,EMP03416,2023-H2,2023-12-31,3.07,3.0,5,2,48.5,2.53,True
PRF014812,EMP03416,2024-H1,2024-06-30,3.29,2.0,7,4,61.4,4.27,True
PRF014813,EMP03416,2024-H2,2024-12-31,3.45,3.0,3,2,72.1,3.13,True
PRF014814,EMP03416,2025-H1,2025-06-30,3.45,3.0,4,3,77.1,3.53,False
PRF014815,EMP03417,2023-H1,2023-06-30,3.19,3.0,3,2,61.0,2.48,True
PRF014816,EMP03417,2023-H2,2023-12-31,3.34,3.0,3,2,80.1,3.27,False
PRF014817,EMP03417,2024-H1,2024-06-30,3.46,3.0,4,3,74.8,3.49,False
PRF014818,EMP03417,2024-H2,2024-12-31,3.61,3.0,3,2,63.7,4.15,True
PRF014819,EMP03417,2025-H1,2025-06-30,3.72,3.0,3,2,72.1,3.52,True
PRF014820,EMP03418,2023-H1,2023-06-30,3.4,3.0,3,2,78.2,2.93,False
PRF014821,EMP03418,2023-H2,2023-12-31,3.49,3.0,4,3,70.4,3.43,False
PRF014822,EMP03418,2024-H1,2024-06-30,3.81,4.0,5,4,78.2,3.85,True
PRF014823,EMP03418,2024-H2,2024-12-31,3.82,3.0,4,3,64.6,3.2,False
PRF014824,EMP03418,2025-H1,2025-06-30,3.8,4.0,5,3,63.7,4.28,True
PRF014825,EMP03419,2024-H1,2024-06-30,2.86,3.0,5,3,62.7,3.24,False
PRF014826,EMP03419,2024-H2,2024-12-31,3.19,3.0,6,3,57.2,3.91,True
PRF014827,EMP03419,2025-H1,2025-06-30,3.23,4.0,7,5,71.0,2.94,True
PRF014828,EMP03420,2023-H1,2023-06-30,3.68,4.0,3,2,59.0,3.61,True
PRF014829,EMP03420,2023-H2,2023-12-31,3.74,4.0,4,3,76.7,3.41,False
PRF014830,EMP03420,2024-H1,2024-06-30,3.94,4.0,3,3,88.1,2.44,True
PRF014831,EMP03420,2024-H2,2024-12-31,3.99,4.0,3,3,87.6,3.54,True
PRF014832,EMP03420,2025-H1,2025-06-30,3.71,4.0,6,5,81.3,2.92,False
PRF014833,EMP03421,2023-H1,2023-06-30,2.7,3.0,3,2,53.0,2.08,False
PRF014834,EMP03421,2023-H2,2023-12-31,2.88,3.0,6,4,60.6,2.19,True
PRF014835,EMP03421,2024-H1,2024-06-30,2.86,3.0,3,2,71.2,2.93,False
PRF014836,EMP03421,2024-H2,2024-12-31,2.74,3.0,5,3,58.6,2.61,True
PRF014837,EMP03421,2025-H1,2025-06-30,2.74,3.0,3,2,59.3,2.45,True
PRF014838,EMP03422,2023-H2,2023-12-31,4.01,4.0,6,4,74.5,4.3,True
PRF014839,EMP03422,2024-H1,2024-06-30,4.0,4.0,7,6,81.7,2.75,False
PRF014840,EMP03422,2024-H2,2024-12-31,4.03,4.0,7,5,70.6,4.25,False
PRF014841,EMP03422,2025-H1,2025-06-30,4.09,4.0,6,5,84.2,3.93,False
PRF014842,EMP03423,2023-H2,2023-12-31,2.35,2.0,3,2,50.5,2.91,True
PRF014843,EMP03423,2024-H1,2024-06-30,2.36,2.0,7,3,48.9,2.36,True
PRF014844,EMP03423,2024-H2,2024-12-31,2.61,2.0,3,1,46.9,1.75,True
PRF014845,EMP03423,2025-H1,2025-06-30,2.61,3.0,7,4,54.2,2.89,True
PRF014846,EMP03424,2023-H1,2023-06-30,2.49,2.0,7,3,36.1,2.08,True
PRF014847,EMP03424,2023-H2,2023-12-31,2.45,3.0,7,4,53.3,2.97,False
PRF014848,EMP03424,2024-H1,2024-06-30,2.65,2.0,5,3,61.2,2.07,True
PRF014849,EMP03424,2024-H2,2024-12-31,2.85,2.0,6,5,78.5,3.47,True
PRF014850,EMP03424,2025-H1,2025-06-30,2.86,4.0,5,3,67.6,2.71,True
PRF014851,EMP03425,2024-H1,2024-06-30,2.99,3.0,6,4,67.2,3.06,False
PRF014852,EMP03425,2024-H2,2024-12-31,3.27,3.0,7,4,54.3,2.66,True
PRF014853,EMP03425,2025-H1,2025-06-30,3.4,5.0,5,4,72.0,3.45,True
PRF014854,EMP03426,2023-H1,2023-06-30,4.08,4.0,6,5,79.3,4.07,True
PRF014855,EMP03426,2023-H2,2023-12-31,4.08,4.0,6,5,78.7,4.31,True
PRF014856,EMP03426,2024-H1,2024-06-30,4.17,4.0,6,5,84.3,4.0,True
PRF014857,EMP03426,2024-H2,2024-12-31,4.31,5.0,4,4,89.5,3.97,True
PRF014858,EMP03426,2025-H1,2025-06-30,4.27,5.0,5,5,100.0,3.71,False
PRF014859,EMP03427,2023-H1,2023-06-30,3.3,3.0,3,2,63.0,4.08,True
PRF014860,EMP03427,2023-H2,2023-12-31,3.44,4.0,6,5,79.8,3.3,True
PRF014861,EMP03427,2024-H1,2024-06-30,3.32,4.0,5,3,66.2,2.83,True
PRF014862,EMP03427,2024-H2,2024-12-31,3.19,4.0,4,2,50.0,4.33,False
PRF014863,EMP03427,2025-H1,2025-06-30,3.43,4.0,5,4,70.3,3.55,False
PRF014864,EMP03428,2024-H2,2024-12-31,3.81,3.0,7,5,67.6,4.35,True
PRF014865,EMP03428,2025-H1,2025-06-30,3.95,4.0,7,6,79.0,4.6,True
PRF014866,EMP03429,2023-H1,2023-06-30,3.54,3.0,5,4,70.1,4.1,True
PRF014867,EMP03429,2023-H2,2023-12-31,3.68,4.0,4,3,64.6,3.04,False
PRF014868,EMP03429,2024-H1,2024-06-30,3.41,4.0,4,2,57.6,3.28,False
PRF014869,EMP03429,2024-H2,2024-12-31,3.45,4.0,4,3,73.0,3.4,True
PRF014870,EMP03429,2025-H1,2025-06-30,3.6,,6,5,86.3,3.93,True
PRF014871,EMP03430,2023-H1,2023-06-30,3.9,4.0,4,3,82.5,3.29,True
PRF014872,EMP03430,2023-H2,2023-12-31,4.01,3.0,7,6,85.7,3.75,True
PRF014873,EMP03430,2024-H1,2024-06-30,4.4,5.0,5,5,93.8,4.01,True
PRF014874,EMP03430,2024-H2,2024-12-31,4.43,5.0,5,4,87.9,4.13,True
PRF014875,EMP03430,2025-H1,2025-06-30,4.45,4.0,5,4,89.2,4.53,True
PRF014876,EMP03431,2023-H1,2023-06-30,3.57,4.0,7,3,42.8,4.13,False
PRF014877,EMP03431,2023-H2,2023-12-31,3.58,4.0,4,3,76.8,3.28,False
PRF014878,EMP03431,2024-H1,2024-06-30,3.83,3.0,5,4,80.5,3.49,True
PRF014879,EMP03431,2024-H2,2024-12-31,3.87,4.0,3,2,74.3,4.0,True
PRF014880,EMP03431,2025-H1,2025-06-30,4.01,4.0,5,4,85.1,4.18,False
PRF014881,EMP03432,2024-H2,2024-12-31,2.82,3.0,3,1,48.7,3.59,True
PRF014882,EMP03432,2025-H1,2025-06-30,2.88,3.0,7,4,59.0,2.55,False
PRF014883,EMP03433,2024-H1,2024-06-30,3.02,3.0,5,3,59.0,3.11,True
PRF014884,EMP03433,2024-H2,2024-12-31,2.96,2.0,4,3,70.0,2.9,False
PRF014885,EMP03433,2025-H1,2025-06-30,3.1,4.0,7,4,63.5,2.59,True
PRF014886,EMP03434,2024-H2,2024-12-31,3.05,3.0,6,4,63.1,2.46,False
PRF014887,EMP03434,2025-H1,2025-06-30,3.14,3.0,4,3,72.3,3.62,True
PRF014888,EMP03435,2023-H1,2023-06-30,2.14,3.0,3,1,31.4,2.47,False
PRF014889,EMP03435,2023-H2,2023-12-31,2.17,3.0,5,3,55.8,2.2,False
PRF014890,EMP03435,2024-H1,2024-06-30,2.34,2.0,3,1,47.1,2.91,False
PRF014891,EMP03435,2024-H2,2024-12-31,2.35,3.0,5,2,39.1,2.31,False
PRF014892,EMP03435,2025-H1,2025-06-30,2.5,3.0,7,3,45.8,3.28,True
PRF014893,EMP03436,2023-H1,2023-06-30,4.03,4.0,4,2,62.1,3.85,True
PRF014894,EMP03436,2023-H2,2023-12-31,4.25,4.0,3,2,81.7,3.96,True
PRF014895,EMP03436,2024-H1,2024-06-30,3.98,4.0,3,2,67.8,4.24,True
PRF014896,EMP03436,2024-H2,2024-12-31,3.93,4.0,3,3,89.5,3.85,False
PRF014897,EMP03436,2025-H1,2025-06-30,4.15,5.0,6,5,79.3,4.18,False
PRF014898,EMP03437,2023-H2,2023-12-31,3.75,4.0,6,4,71.7,4.15,False
PRF014899,EMP03437,2024-H1,2024-06-30,3.88,4.0,4,4,91.4,4.27,True
PRF014900,EMP03437,2024-H2,2024-12-31,3.9,3.0,4,3,78.6,3.91,True
PRF014901,EMP03437,2025-H1,2025-06-30,4.01,4.0,6,5,80.6,3.58,True
PRF014902,EMP03438,2023-H1,2023-06-30,3.31,4.0,4,3,67.1,3.03,True
PRF014903,EMP03438,2023-H2,2023-12-31,3.46,3.0,3,2,72.8,2.34,True
PRF014904,EMP03438,2024-H1,2024-06-30,3.39,4.0,6,4,71.3,3.37,True
PRF014905,EMP03438,2024-H2,2024-12-31,3.45,3.0,3,2,67.0,3.28,False
PRF014906,EMP03438,2025-H1,2025-06-30,3.38,4.0,3,2,66.1,2.79,False
PRF014907,EMP03439,2023-H1,2023-06-30,3.54,3.0,4,2,58.7,3.98,False
PRF014908,EMP03439,2023-H2,2023-12-31,3.63,4.0,5,4,83.6,3.07,True
PRF014909,EMP03439,2024-H1,2024-06-30,3.54,4.0,3,2,65.2,4.03,True
PRF014910,EMP03439,2024-H2,2024-12-31,3.36,4.0,6,4,63.4,4.33,False
PRF014911,EMP03439,2025-H1,2025-06-30,3.34,,4,3,76.8,4.05,True
PRF014912,EMP03440,2023-H1,2023-06-30,3.65,4.0,5,4,74.0,3.45,True
PRF014913,EMP03440,2023-H2,2023-12-31,3.68,4.0,5,4,74.6,4.21,True
PRF014914,EMP03440,2024-H1,2024-06-30,3.92,4.0,6,5,80.5,4.13,True
PRF014915,EMP03440,2024-H2,2024-12-31,3.97,4.0,5,4,78.7,4.39,True
PRF014916,EMP03440,2025-H1,2025-06-30,3.88,4.0,5,4,75.7,3.75,True
PRF014917,EMP03441,2023-H1,2023-06-30,2.88,2.0,5,3,61.9,3.17,True
PRF014918,EMP03441,2023-H2,2023-12-31,3.18,3.0,7,4,60.7,3.62,True
PRF014919,EMP03441,2024-H1,2024-06-30,3.4,3.0,6,4,71.1,3.55,True
PRF014920,EMP03441,2024-H2,2024-12-31,3.61,3.0,4,3,76.9,3.39,False
PRF014921,EMP03441,2025-H1,2025-06-30,3.59,3.0,6,4,71.2,3.45,False
PRF014922,EMP03442,2023-H1,2023-06-30,3.09,3.0,4,3,82.0,2.74,True
PRF014923,EMP03442,2023-H2,2023-12-31,3.29,3.0,3,2,61.1,2.54,True
PRF014924,EMP03442,2024-H1,2024-06-30,3.18,3.0,6,4,61.2,3.56,False
PRF014925,EMP03442,2024-H2,2024-12-31,3.38,3.0,7,6,82.5,3.76,True
PRF014926,EMP03442,2025-H1,2025-06-30,3.29,3.0,3,2,64.7,3.97,True
PRF014927,EMP03443,2023-H1,2023-06-30,2.64,3.0,7,4,58.2,2.36,True
PRF014928,EMP03443,2023-H2,2023-12-31,2.68,3.0,5,3,55.1,2.99,False
PRF014929,EMP03443,2024-H1,2024-06-30,2.55,,7,3,40.0,3.51,False
PRF014930,EMP03443,2024-H2,2024-12-31,2.75,3.0,5,3,56.4,3.48,True
PRF014931,EMP03443,2025-H1,2025-06-30,2.68,3.0,7,3,48.7,2.86,True
PRF014932,EMP03444,2024-H2,2024-12-31,3.67,4.0,3,3,91.8,3.72,False
PRF014933,EMP03444,2025-H1,2025-06-30,3.51,4.0,7,5,71.1,3.71,False
PRF014934,EMP03445,2023-H1,2023-06-30,2.95,3.0,6,3,51.9,2.28,False
PRF014935,EMP03445,2023-H2,2023-12-31,2.7,2.0,7,3,48.7,3.23,False
PRF014936,EMP03445,2024-H1,2024-06-30,2.74,3.0,5,3,59.9,2.37,True
PRF014937,EMP03445,2024-H2,2024-12-31,2.78,4.0,7,4,63.5,2.49,False
PRF014938,EMP03445,2025-H1,2025-06-30,3.23,3.0,4,3,71.4,2.88,True
PRF014939,EMP03446,2023-H2,2023-12-31,2.6,3.0,6,3,50.0,2.41,True
PRF014940,EMP03446,2024-H1,2024-06-30,2.5,3.0,3,2,61.2,2.35,False
PRF014941,EMP03446,2024-H2,2024-12-31,2.61,3.0,4,2,48.5,1.91,False
PRF014942,EMP03446,2025-H1,2025-06-30,2.89,2.0,4,3,75.6,3.42,True
PRF014943,EMP03447,2023-H1,2023-06-30,3.02,3.0,5,3,62.3,3.61,False
PRF014944,EMP03447,2023-H2,2023-12-31,3.24,3.0,7,5,74.3,3.91,True
PRF014945,EMP03447,2024-H1,2024-06-30,3.58,3.0,3,2,72.9,3.19,True
PRF014946,EMP03447,2024-H2,2024-12-31,3.38,3.0,4,2,61.6,3.07,True
PRF014947,EMP03447,2025-H1,2025-06-30,3.47,3.0,5,4,73.3,3.19,True
PRF014948,EMP03448,2023-H1,2023-06-30,3.78,4.0,4,3,83.4,4.78,False
PRF014949,EMP03448,2023-H2,2023-12-31,3.94,4.0,4,3,64.3,4.14,True
PRF014950,EMP03448,2024-H1,2024-06-30,3.76,4.0,6,4,73.9,3.63,True
PRF014951,EMP03448,2024-H2,2024-12-31,3.79,3.0,6,5,87.9,4.53,False
PRF014952,EMP03448,2025-H1,2025-06-30,3.71,4.0,7,6,83.6,3.59,False
PRF014953,EMP03449,2023-H2,2023-12-31,3.32,3.0,3,2,65.3,2.62,False
PRF014954,EMP03449,2024-H1,2024-06-30,3.49,3.0,5,4,74.3,3.86,True
PRF014955,EMP03449,2024-H2,2024-12-31,3.63,4.0,7,4,61.4,4.07,False
PRF014956,EMP03449,2025-H1,2025-06-30,3.7,4.0,5,4,70.1,4.05,False
PRF014957,EMP03450,2023-H1,2023-06-30,3.65,4.0,7,5,76.9,3.63,False
PRF014958,EMP03450,2023-H2,2023-12-31,3.82,4.0,3,2,78.7,3.25,True
PRF014959,EMP03450,2024-H1,2024-06-30,3.84,5.0,6,4,60.4,5.0,True
PRF014960,EMP03450,2024-H2,2024-12-31,4.06,4.0,7,5,76.8,4.3,True
PRF014961,EMP03450,2025-H1,2025-06-30,3.93,4.0,6,4,71.0,3.75,False
PRF014962,EMP03451,2024-H1,2024-06-30,3.83,3.0,4,3,77.3,3.79,True
PRF014963,EMP03451,2024-H2,2024-12-31,4.1,5.0,5,5,98.2,4.26,True
PRF014964,EMP03451,2025-H1,2025-06-30,4.29,4.0,5,4,77.9,3.85,True
PRF014965,EMP03452,2023-H1,2023-06-30,2.3,2.0,7,3,36.2,2.4,True
PRF014966,EMP03452,2023-H2,2023-12-31,2.43,2.0,3,1,36.1,2.87,False
PRF014967,EMP03452,2024-H1,2024-06-30,2.49,3.0,5,3,51.5,2.04,False
PRF014968,EMP03452,2024-H2,2024-12-31,2.6,3.0,5,2,47.7,3.05,True
PRF014969,EMP03452,2025-H1,2025-06-30,2.67,3.0,5,3,63.1,2.85,True
PRF014970,EMP03453,2023-H1,2023-06-30,3.71,3.0,7,6,83.4,4.34,False
PRF014971,EMP03453,2023-H2,2023-12-31,3.92,3.0,3,2,78.9,4.68,True
PRF014972,EMP03453,2024-H1,2024-06-30,4.06,4.0,3,2,80.5,2.78,True
PRF014973,EMP03453,2024-H2,2024-12-31,4.08,4.0,7,5,73.2,3.94,True
PRF014974,EMP03453,2025-H1,2025-06-30,3.88,4.0,4,3,80.0,3.27,True
PRF014975,EMP03454,2023-H1,2023-06-30,3.58,4.0,5,4,77.9,3.41,True
