employee_id,department,country,job_level,gender,age,hire_date,tenure_days_as_of_2025_06_30,annual_salary_usd,manager_id,is_remote,employment_status
EMP03206,Engineering,India,Senior IC,Male,26,2021-07-18,1443,34100.0,EMP02013,False,Active
EMP03207,Sales,USA,Senior IC,Female,23,2023-01-31,881,74200.0,EMP00218,False,Active
EMP03208,Sales,India,Individual Contributor,Male,32,2022-09-14,1020,23300.0,EMP00005,False,Active
EMP03209,Sales,India,Individual Contributor,Male,35,2017-03-25,3019,25500.0,EMP01104,False,Active
EMP03210,Sales,USA,Individual Contributor,Female,32,2021-02-20,1591,63100.0,EMP02839,True,Active
EMP03211,Engineering,USA,Individual Contributor,Female,24,2023-08-05,695,53600.0,EMP00021,False,Terminated
EMP03212,Customer Support,UAE,Individual Contributor,Male,32,2024-09-30,273,40000.0,EMP02779,False,Active
EMP03213,Customer Support,Germany,Individual Contributor,Non-binary,27,2022-03-14,1204,53900.0,EMP00917,False,Active
EMP03214,Customer Support,India,Senior IC,Female,22,2024-08-26,308,36900.0,EMP00368,True,Active
EMP03215,Sales,India,Team Lead,Male,31,2016-07-19,3268,45800.0,EMP00357,False,Active
EMP03216,Customer Support,UAE,Senior IC,Female,34,2022-08-24,1041,60300.0,EMP02384,True,Active
EMP03217,Engineering,Brazil,Team Lead,Male,26,2020-01-06,2002,43000.0,EMP00153,False,Active
EMP03218,Sales,UAE,Individual Contributor,,23,2024-06-25,370,44900.0,EMP01820,True,Active
EMP03219,Sales,India,Individual Contributor,Male,40,2021-03-20,1563,27600.0,EMP03271,True,Active
EMP03220,Engineering,India,Team Lead,Female,35,2019-04-02,2281,42700.0,EMP02053,False,Active
EMP03221,Sales,Germany,Manager,Male,26,2020-12-22,1651,102800.0,EMP01172,False,Active
EMP03222,Customer Support,Germany,Team Lead,Female,25,2020-04-14,1903,78400.0,EMP03104,True,Active
EMP03223,Customer Support,Germany,Team Lead,Male,22,2021-06-24,1467,84700.0,EMP00262,False,Active
EMP03224,Customer Support,USA,Team Lead,Male,27,2023-04-01,821,89700.0,EMP00899,False,Active
EMP03225,Sales,Germany,Team Lead,Male,29,2023-12-23,555,77300.0,EMP00612,False,Active
EMP03226,Customer Support,Germany,Team Lead,Non-binary,32,2023-10-09,630,82800.0,EMP00046,True,Active
EMP03227,Customer Support,USA,Team Lead,Female,26,2016-05-31,3317,86900.0,EMP03336,False,Active
EMP03228,Sales,USA,Individual Contributor,Male,23,2021-12-13,1295,57900.0,EMP00745,False,Active
EMP03229,Customer Support,Brazil,Individual Contributor,Female,31,2018-11-12,2422,30800.0,EMP00262,False,Active
EMP03230,Engineering,India,Individual Contributor,Male,38,2023-07-04,727,27500.0,EMP03215,True,Active
EMP03231,Engineering,UAE,Senior IC,Male,33,2020-06-28,1828,53700.0,EMP03356,True,Active
EMP03232,Sales,India,Team Lead,Female,27,2024-01-24,523,39600.0,EMP00753,False,Active
EMP03233,Engineering,UAE,Individual Contributor,Female,22,2022-12-12,931,43300.0,EMP01405,False,Active
EMP03234,Sales,UAE,Individual Contributor,Male,21,2023-04-29,793,42700.0,EMP02355,True,Active
EMP03235,Sales,USA,Team Lead,Male,33,2017-01-25,3078,85800.0,EMP01480,True,Active
EMP03236,Sales,Canada,Individual Contributor,Male,26,2023-11-09,599,51600.0,EMP02747,True,Active
EMP03237,Operations,USA,Manager,Male,28,2020-11-09,1694,115400.0,EMP00892,False,Active
EMP03238,Sales,India,Individual Contributor,Female,27,2021-05-28,1494,25500.0,EMP02834,True,Terminated
EMP03239,Engineering,UAE,Individual Contributor,Male,23,2024-05-25,401,47800.0,EMP01944,False,Active
EMP03240,Engineering,Germany,Individual Contributor,Male,27,2018-10-27,2438,51700.0,EMP00040,True,Active
EMP03241,Operations,India,Individual Contributor,Male,37,2018-04-24,2624,26300.0,EMP02163,False,Active
EMP03242,Engineering,Germany,Individual Contributor,Male,25,2021-12-10,1298,55000.0,EMP00039,False,Active
EMP03243,Operations,USA,Individual Contributor,Male,27,2022-05-06,1151,52300.0,EMP02957,True,Active
EMP03244,Sales,USA,Individual Contributor,Male,25,2024-11-12,230,55400.0,EMP03464,False,Active
EMP03245,Sales,USA,Individual Contributor,Male,28,2024-07-15,350,50600.0,EMP00569,False,Active
EMP03246,Engineering,USA,Team Lead,Male,24,2022-12-30,913,82500.0,EMP01825,False,Active
EMP03247,Engineering,India,Individual Contributor,Male,30,2024-01-10,537,23500.0,EMP01186,True,Active
EMP03248,Customer Support,India,Individual Contributor,Female,28,2020-01-05,2003,24300.0,EMP00236,False,Terminated
EMP03249,Operations,India,Individual Contributor,Female,25,2024-07-27,338,26600.0,EMP02367,True,Active
EMP03250,Engineering,Brazil,Senior Manager,Male,32,2024-08-24,310,69100.0,EMP00094,False,Active
EMP03251,Operations,USA,Team Lead,Male,25,2021-02-17,1594,87800.0,EMP00083,False,Active
EMP03252,Engineering,USA,Director,Male,31,2021-08-06,1424,168400.0,,False,Active
EMP03253,Sales,Brazil,Senior Manager,Male,32,2022-02-12,1234,80800.0,EMP00994,False,Active
EMP03254,Engineering,Canada,Individual Contributor,Female,31,2020-06-23,1833,43600.0,EMP03169,True,Active
EMP03255,Sales,Germany,Team Lead,Female,26,2023-08-19,681,73700.0,EMP02061,False,Active
EMP03256,Customer Support,USA,Individual Contributor,Male,35,2023-04-01,821,51500.0,EMP01818,False,Active
EMP03257,Sales,UAE,Manager,Male,28,2021-09-05,1394,89700.0,EMP01422,False,Active
EMP03258,Engineering,Canada,Individual Contributor,Female,29,2021-12-15,1293,50000.0,EMP01297,False,Active
EMP03259,Engineering,Germany,Individual Contributor,Female,25,2023-12-03,575,52900.0,EMP00796,False,Active
EMP03260,Sales,USA,Senior Manager,Female,31,2019-06-02,2220,146000.0,EMP02442,True,Active
EMP03261,Sales,USA,Manager,Female,29,2024-05-14,412,108300.0,EMP02106,False,Active
EMP03262,Customer Support,India,Senior Manager,Male,26,2023-02-09,872,62800.0,EMP00081,True,Active
EMP03263,Sales,Canada,Individual Contributor,Female,21,2024-04-18,438,54300.0,EMP01128,False,Active
EMP03264,Engineering,Brazil,Individual Contributor,Female,38,2013-12-05,4225,22400.0,EMP03150,False,Terminated
EMP03265,Engineering,Germany,Individual Contributor,Male,23,2022-04-14,1173,50700.0,EMP01723,True,Active
EMP03266,Sales,India,Senior IC,Male,29,2024-02-07,509,37000.0,EMP00916,True,Active
EMP03267,Sales,UAE,Senior IC,Male,27,2023-04-24,798,71000.0,EMP00813,True,Active
EMP03268,Customer Support,India,Individual Contributor,Female,32,2021-09-19,1380,22900.0,EMP00671,False,Active
EMP03269,Operations,UAE,Team Lead,Female,26,2020-01-14,1994,71600.0,EMP03027,False,Active
EMP03270,Sales,Germany,Individual Contributor,Female,24,2023-12-26,552,44900.0,EMP01086,True,Active
EMP03271,Operations,Germany,Team Lead,Male,31,2018-01-27,2711,70100.0,EMP01045,False,Terminated
EMP03272,Customer Support,India,Manager,Female,22,2022-05-16,1141,51400.0,EMP00236,False,Active
EMP03273,Customer Support,India,Senior IC,Male,33,2021-02-07,1604,38100.0,EMP03104,True,Active
EMP03274,Customer Support,Canada,Individual Contributor,Male,21,2023-06-10,751,52600.0,EMP01356,False,Active
EMP03275,Customer Support,India,Individual Contributor,Male,33,2021-07-10,1451,25300.0,EMP02451,False,Active
EMP03276,Customer Support,Germany,Individual Contributor,Female,28,2023-07-22,709,53100.0,EMP02485,False,Active
EMP03277,Engineering,Germany,Team Lead,Female,26,2023-03-22,831,80600.0,EMP01233,False,Active
EMP03278,Engineering,India,Senior IC,Male,31,2019-11-25,2044,37300.0,EMP01744,False,Active
EMP03279,Engineering,Germany,Individual Contributor,Female,30,2021-04-08,1544,55100.0,EMP00372,False,Terminated
EMP03280,Sales,Brazil,Director,Male,25,2023-01-17,895,88600.0,,False,Active
EMP03281,Customer Support,Germany,Team Lead,Female,31,2020-02-06,1971,89000.0,EMP02354,True,Active
EMP03282,Sales,Germany,Manager,Non-binary,31,2021-10-20,1349,90100.0,EMP00762,False,Active
EMP03283,Sales,India,Senior IC,Male,21,2024-12-20,192,37600.0,EMP00681,False,Active
EMP03284,Sales,USA,Senior Manager,Female,29,2022-09-11,1023,146900.0,EMP01394,True,Terminated
EMP03285,Sales,India,Individual Contributor,Male,21,2019-12-25,2014,28400.0,EMP02402,False,Active
EMP03286,Customer Support,India,Individual Contributor,Male,26,2016-08-03,3253,23900.0,EMP01810,False,Active
EMP03287,Customer Support,India,Manager,Male,28,2024-03-18,469,51400.0,EMP00217,True,Active
EMP03288,Engineering,Brazil,Manager,Female,28,2020-03-20,1928,58400.0,EMP01997,False,Active
EMP03289,Sales,Brazil,Senior IC,Female,24,2022-05-22,1135,40400.0,EMP02454,True,Active
EMP03290,Engineering,UAE,Individual Contributor,Male,25,2024-05-25,401,46000.0,EMP00656,True,Terminated
EMP03291,Engineering,Germany,Individual Contributor,Female,24,2024-04-24,432,56200.0,EMP01534,False,Active
EMP03292,Customer Support,Germany,Team Lead,Male,22,2024-03-03,484,73400.0,EMP02820,True,Active
EMP03293,Engineering,Brazil,Manager,Female,21,2024-09-07,296,55900.0,EMP01132,False,Active
EMP03294,Engineering,India,Individual Contributor,Male,21,2024-06-25,370,22800.0,EMP00325,True,Active
EMP03295,Engineering,India,Individual Contributor,Female,31,2022-04-19,1168,27700.0,EMP03237,False,Active
EMP03296,Operations,India,Team Lead,Male,23,2024-12-25,187,44800.0,EMP00364,False,Active
EMP03297,Customer Support,Brazil,Team Lead,Female,30,2023-12-19,559,59300.0,EMP00217,True,Active
EMP03298,Engineering,USA,Senior IC,Female,25,2023-03-15,838,80900.0,EMP00899,True,Active
EMP03299,Engineering,India,Senior IC,Female,27,2023-12-16,562,36700.0,EMP02624,True,Active
EMP03300,Sales,USA,Director,Male,25,2024-08-02,332,176000.0,,True,Active
EMP03301,Operations,Germany,Individual Contributor,Female,28,2022-06-17,1109,49100.0,EMP00834,False,Active
EMP03302,Engineering,Brazil,Senior IC,Male,26,2023-12-26,552,39400.0,EMP00276,False,Active
EMP03303,Sales,India,Senior IC,Female,24,2023-11-19,589,36500.0,EMP03336,False,Active
EMP03304,Operations,Germany,Senior IC,Male,22,2022-10-16,988,57500.0,EMP00030,False,Active
EMP03305,Customer Support,Canada,Manager,Male,32,2020-11-16,1687,96500.0,EMP03235,False,Active
EMP03306,Sales,Brazil,Senior IC,Female,33,2023-09-03,666,39300.0,EMP01630,False,Active
EMP03307,Sales,India,Senior IC,Female,33,2023-08-06,694,40800.0,EMP00680,False,Active
EMP03308,Sales,Canada,Individual Contributor,Female,23,2024-06-07,388,47500.0,EMP01222,False,Active
EMP03309,Customer Support,Germany,Team Lead,Male,27,2020-01-09,1999,76900.0,EMP01080,False,Active
EMP03310,Sales,UAE,Individual Contributor,Male,25,2022-06-03,1123,46600.0,EMP00576,True,Active
EMP03311,Operations,USA,Individual Contributor,Female,29,2020-04-01,1916,55500.0,EMP01490,True,Active
EMP03312,Operations,Germany,Senior IC,Male,30,2019-09-06,2124,67500.0,EMP02273,True,Active
EMP03313,Engineering,Germany,Senior IC,Male,22,2023-09-10,659,61300.0,EMP01630,True,Active
EMP03314,Customer Support,USA,Director,Male,24,2020-07-05,1821,170300.0,,False,Active
EMP03315,Sales,India,Team Lead,Male,28,2022-03-14,1204,40900.0,EMP03384,False,Active
EMP03316,Sales,USA,Manager,,21,2023-07-24,707,107400.0,EMP00455,False,Active
EMP03317,Customer Support,India,Individual Contributor,Male,26,2023-10-17,622,27900.0,EMP02584,False,Active
EMP03318,Sales,USA,Senior IC,Male,24,2022-06-25,1101,70700.0,EMP00813,True,Active
EMP03319,Sales,USA,Director,Female,31,2021-12-14,1294,169400.0,,False,Active
EMP03320,Engineering,Canada,Individual Contributor,Male,29,2025-02-10,140,50100.0,EMP01273,True,Active
EMP03321,Sales,India,Manager,Non-binary,31,2023-05-04,788,51100.0,EMP01368,True,Terminated
EMP03322,Engineering,Canada,Senior IC,Male,27,2022-01-21,1256,78600.0,EMP03473,True,Active
EMP03323,Customer Support,India,Individual Contributor,Female,24,2021-06-22,1469,26900.0,EMP01213,True,Active
EMP03324,Customer Support,USA,Senior IC,Male,24,2022-10-21,983,67300.0,EMP02668,True,Active
EMP03325,Customer Support,India,Individual Contributor,Female,30,2021-07-23,1438,24600.0,EMP03271,False,Active
EMP03326,Operations,India,Individual Contributor,Male,21,2023-10-16,623,24400.0,EMP01186,True,Active
EMP03327,Engineering,USA,Individual Contributor,Female,34,2021-08-17,1413,51600.0,EMP00630,True,Active
EMP03328,Operations,UAE,Individual Contributor,Male,27,2021-12-25,1283,47600.0,EMP03364,True,Active
EMP03329,Engineering,India,Individual Contributor,Female,32,2019-09-29,2101,24100.0,EMP01570,False,Active
EMP03330,Sales,Brazil,Manager,Female,25,2017-10-28,2802,55500.0,EMP01560,False,Active
EMP03331,Operations,India,Individual Contributor,Female,27,2019-08-26,2135,28800.0,EMP02539,True,Active
EMP03332,Sales,India,Manager,Female,21,2023-01-17,895,50100.0,EMP01325,True,Active
EMP03333,Sales,USA,Senior IC,Female,30,2024-05-18,408,78800.0,EMP01878,False,Active
EMP03334,Sales,Canada,Individual Contributor,Male,25,2023-12-19,559,41500.0,EMP03296,False,Active
EMP03335,Engineering,Germany,Individual Contributor,Male,34,2017-12-16,2753,48900.0,EMP00164,False,Active
EMP03336,Engineering,USA,Senior Manager,Male,28,2022-05-15,1142,126100.0,EMP02574,False,Active
EMP03337,Engineering,USA,Senior IC,Male,30,2021-11-19,1319,76500.0,EMP01391,True,Active
EMP03338,Operations,India,Senior Manager,Female,28,2020-04-03,1914,59500.0,EMP01902,False,Active
EMP03339,Sales,Canada,Individual Contributor,Male,27,2022-07-03,1093,55900.0,EMP03191,False,Active
EMP03340,Engineering,Canada,Team Lead,Male,31,2019-01-24,2349,67800.0,EMP02077,False,Active
EMP03341,Engineering,Brazil,Team Lead,Female,27,2024-06-30,365,51100.0,EMP01448,False,Active
EMP03342,Operations,Canada,Director,Male,30,2021-05-06,1516,160500.0,,False,Active
EMP03343,Sales,Brazil,Individual Contributor,Male,45,2016-06-06,3311,29500.0,EMP02105,False,Active
EMP03344,Sales,Germany,Senior Manager,Male,38,2018-09-22,2473,124400.0,EMP00561,False,Active
EMP03345,Engineering,India,Individual Contributor,Male,24,2018-06-20,2567,30300.0,EMP00324,False,Active
EMP03346,Customer Support,USA,Manager,Female,25,2024-08-01,333,130800.0,EMP01222,False,Active
EMP03347,Customer Support,USA,Senior IC,Male,26,2022-01-08,1269,73500.0,EMP02493,True,Active
EMP03348,Customer Support,Germany,Senior IC,Female,32,2022-10-06,998,69100.0,EMP01454,True,Active
EMP03349,Customer Support,USA,Individual Contributor,Male,25,2023-12-22,556,52800.0,EMP00607,True,Terminated
EMP03350,Engineering,Canada,Manager,,30,2021-12-25,1283,86100.0,EMP03452,False,Active
EMP03351,Sales,Canada,Individual Contributor,Male,21,2024-05-15,411,49800.0,EMP00686,False,Active
EMP03352,Sales,Germany,Senior IC,Male,22,2021-07-25,1436,69600.0,EMP00297,False,Active
EMP03353,Sales,Brazil,Senior IC,Female,34,2024-01-25,522,34000.0,EMP01327,False,Active
EMP03354,Engineering,Germany,Team Lead,Female,29,2021-09-12,1387,84900.0,EMP00412,False,Active
EMP03355,Engineering,USA,Senior IC,Female,22,2023-11-30,578,76400.0,EMP02056,False,Active
EMP03356,Engineering,Germany,Team Lead,Male,28,2023-02-24,857,78000.0,EMP01502,True,Active
EMP03357,Engineering,USA,Senior IC,Male,22,2023-04-24,798,70800.0,EMP03250,True,Active
EMP03358,Engineering,Germany,Senior IC,Female,26,2022-10-21,983,70600.0,EMP00610,True,Terminated
EMP03359,Customer Support,USA,Team Lead,Male,22,2022-08-08,1057,101200.0,EMP00966,False,Active
EMP03360,Customer Support,USA,Team Lead,Male,24,2023-04-22,800,92600.0,EMP02387,True,Active
EMP03361,Engineering,USA,Manager,Female,24,2024-03-10,477,116100.0,EMP02426,True,Active
EMP03362,Engineering,Canada,Senior IC,Male,35,2019-06-28,2194,60700.0,EMP01264,True,Active
EMP03363,Customer Support,USA,Individual Contributor,Female,29,2022-07-07,1089,53400.0,EMP03226,False,Active
EMP03364,Customer Support,Germany,Team Lead,Female,31,2021-12-05,1303,85900.0,EMP02957,False,Terminated
EMP03365,Engineering,India,Individual Contributor,Female,27,2023-04-21,801,23500.0,EMP02125,False,Active
EMP03366,Engineering,Germany,Individual Contributor,Female,40,2013-09-15,4306,51200.0,EMP02620,True,Active
EMP03367,Customer Support,India,Team Lead,Male,24,2022-04-29,1158,44600.0,EMP01850,False,Active
EMP03368,Customer Support,USA,Senior IC,Male,28,2019-04-15,2268,74500.0,EMP01624,True,Active
EMP03369,Sales,India,Senior IC,Female,29,2023-02-13,868,36700.0,EMP01892,False,Active
EMP03370,Engineering,India,Director,Male,28,2021-03-25,1558,82900.0,,False,Active
EMP03371,Operations,Brazil,Individual Contributor,Female,27,2022-11-19,954,27400.0,EMP00067,True,Active
EMP03372,Sales,India,Individual Contributor,Female,29,2019-12-06,2033,23900.0,EMP00370,False,Active
EMP03373,Operations,Germany,Individual Contributor,Male,32,2023-06-24,737,50000.0,EMP01652,False,Active
EMP03374,Sales,Germany,Individual Contributor,Male,31,2024-04-25,431,55700.0,EMP02020,False,Active
EMP03375,Engineering,USA,Team Lead,Male,26,2021-12-08,1300,97100.0,EMP00632,True,Active
EMP03376,Engineering,India,Team Lead,Female,23,2019-09-06,2124,41700.0,EMP02105,False,Active
EMP03377,Sales,USA,Senior IC,,24,2022-10-29,975,72600.0,EMP00086,True,Active
EMP03378,Operations,Germany,Individual Contributor,,23,2023-07-09,722,48600.0,EMP00879,True,Active
EMP03379,Engineering,Brazil,Senior IC,Male,29,2024-06-30,365,37600.0,EMP01573,False,Terminated
EMP03380,Operations,USA,Individual Contributor,Female,34,2019-08-18,2143,56500.0,EMP00165,False,Active
EMP03381,Sales,USA,Team Lead,Male,22,2024-01-07,540,97300.0,EMP02218,False,Active
EMP03382,Operations,India,Senior IC,Female,24,2023-04-30,792,42200.0,EMP01849,False,Active
EMP03383,Operations,Germany,Individual Contributor,Male,21,2023-05-13,779,47100.0,EMP01971,False,Active
EMP03384,Engineering,UAE,Manager,Female,28,2022-09-02,1032,95000.0,EMP01790,True,Active
EMP03385,Sales,Canada,Team Lead,Male,29,2021-04-03,1549,81400.0,EMP02401,False,Active
EMP03386,Customer Support,Canada,Individual Contributor,Male,37,2015-11-02,3528,46700.0,EMP02270,False,Active
EMP03387,Engineering,Germany,Senior IC,Non-binary,30,2021-10-30,1339,62600.0,EMP02287,False,Active
EMP03388,Operations,USA,Senior IC,,28,2024-06-28,367,76400.0,EMP00756,False,Active
EMP03389,Engineering,India,Individual Contributor,Male,21,2022-10-09,995,30900.0,EMP02395,True,Active
EMP03390,Sales,India,Individual Contributor,Female,26,2021-10-16,1353,27000.0,EMP00632,False,Active
EMP03391,Sales,India,Team Lead,Male,35,2018-12-31,2373,40200.0,EMP00080,False,Active
EMP03392,Customer Support,Germany,Senior Manager,Male,28,2019-06-25,2197,122300.0,EMP03416,False,Active
EMP03393,Operations,USA,Senior IC,Male,21,2022-11-06,967,67900.0,EMP00630,False,Active
EMP03394,Sales,USA,Senior IC,Male,31,2022-05-22,1135,74900.0,EMP00418,False,Active
EMP03395,Customer Support,USA,Senior IC,Female,26,2022-01-25,1252,78800.0,EMP01055,False,Active
EMP03396,Operations,USA,Senior IC,Male,32,2022-05-18,1139,70600.0,EMP03500,False,Active
EMP03397,Sales,Canada,Individual Contributor,Female,27,2022-10-10,994,35500.0,EMP03033,True,Active
EMP03398,Sales,USA,Individual Contributor,Female,31,2017-09-09,2851,56400.0,EMP02501,False,Active
EMP03399,Customer Support,India,Manager,Female,32,2023-10-11,628,50200.0,EMP00658,False,Active
EMP03400,Customer Support,Canada,Manager,Male,25,2020-02-26,1951,89300.0,EMP02206,False,Active
EMP03401,Sales,Germany,Senior Manager,Female,35,2020-10-14,1720,116400.0,EMP02910,False,Active
EMP03402,Operations,India,Individual Contributor,Male,25,2022-11-06,967,27200.0,EMP01194,True,Active
EMP03403,Engineering,Brazil,Senior IC,Male,27,2023-11-11,597,37700.0,EMP00923,True,Active
EMP03404,Operations,Germany,Senior IC,Male,28,2022-07-10,1086,73300.0,EMP03050,True,Active
