enrollment_id,employee_id,program_id,enrollment_date,completion_status,completion_pct,completion_date,assessment_score,participant_satisfaction_1to5
ENR014242,EMP02482,PRG015,2024-01-17,Completed,97.1,2024-03-20,100.0,4.2
ENR014243,EMP02482,PRG016,2023-10-31,Completed,100.0,2024-01-02,88.5,5.0
ENR014244,EMP02482,PRG017,2023-05-27,Completed,99.8,2023-07-14,96.0,3.9
ENR014245,EMP02482,PRG030,2024-10-22,Completed,100.0,2024-12-03,77.6,3.4
ENR014246,EMP02483,PRG013,2023-05-19,Completed,90.5,2023-07-12,65.6,4.5
ENR014247,EMP02483,PRG014,2023-08-15,Completed,96.7,2023-09-26,89.2,5.0
ENR014248,EMP02483,PRG015,2024-04-26,Completed,95.6,2024-05-04,96.9,4.0
ENR014249,EMP02483,PRG016,2024-09-20,In Progress,16.6,,,
ENR014250,EMP02483,PRG017,2025-03-19,Completed,100.0,2025-04-19,79.7,3.4
ENR014251,EMP02483,PRG007,2023-04-18,Dropped,0.0,,,2.2
ENR014252,EMP02483,PRG019,2024-10-20,Completed,88.4,2024-11-07,86.1,4.6
ENR014253,EMP02484,PRG013,2024-07-07,In Progress,57.5,,,
ENR014254,EMP02484,PRG014,2024-07-12,Completed,89.1,2024-08-11,79.7,4.5
ENR014255,EMP02484,PRG015,2024-01-30,Completed,95.0,2024-03-31,94.2,2.9
ENR014256,EMP02484,PRG016,2023-05-31,Completed,97.6,2023-06-25,87.7,4.6
ENR014257,EMP02484,PRG017,2023-06-30,Completed,98.0,2023-07-12,61.9,2.9
ENR014258,EMP02485,PRG013,2024-09-29,Completed,94.8,2024-10-13,96.0,3.3
ENR014259,EMP02485,PRG014,2025-02-05,Completed,99.7,2025-04-10,99.8,4.4
ENR014260,EMP02485,PRG015,2024-01-13,Completed,100.0,2024-03-10,86.0,4.2
ENR014261,EMP02485,PRG016,2024-10-30,Completed,100.0,2024-12-01,74.7,2.9
ENR014262,EMP02485,PRG017,2024-09-27,Completed,91.3,2024-10-26,83.3,3.7
ENR014263,EMP02485,PRG021,2023-01-17,Completed,90.8,2023-02-26,75.1,3.6
ENR014264,EMP02485,PRG019,2023-04-05,In Progress,79.7,,,
ENR014265,EMP02486,PRG013,2025-03-14,Completed,96.4,2025-03-20,80.0,5.0
ENR014266,EMP02486,PRG014,2024-07-23,Completed,97.0,2024-10-02,86.3,4.3
ENR014267,EMP02486,PRG015,2023-10-30,Completed,96.1,2023-11-05,83.1,4.2
ENR014268,EMP02486,PRG016,2025-03-24,Completed,94.8,2025-05-14,70.9,4.6
ENR014269,EMP02486,PRG017,2023-06-17,In Progress,48.8,,,
ENR014270,EMP02486,PRG028,2023-09-25,Completed,90.6,2023-11-26,82.2,4.9
ENR014271,EMP02486,PRG002,2023-11-05,Completed,97.5,2024-01-17,94.8,4.5
ENR014272,EMP02487,PRG013,2023-03-06,Completed,100.0,2023-04-19,71.0,5.0
ENR014273,EMP02487,PRG014,2024-12-29,Completed,96.7,2025-01-11,78.7,5.0
ENR014274,EMP02487,PRG015,2023-01-10,Completed,92.9,2023-02-06,87.2,3.9
ENR014275,EMP02487,PRG016,2023-10-19,Completed,94.3,2023-12-07,70.7,4.5
ENR014276,EMP02487,PRG017,2024-02-20,Dropped,41.5,,,
ENR014277,EMP02487,PRG022,2025-03-21,In Progress,8.8,,,
ENR014278,EMP02488,PRG013,2023-12-20,Completed,92.3,2024-02-10,97.7,3.7
ENR014279,EMP02488,PRG014,2023-05-26,Completed,93.1,2023-07-01,96.1,4.5
ENR014280,EMP02488,PRG015,2023-11-19,Completed,94.6,2024-01-06,88.5,3.9
ENR014281,EMP02488,PRG016,2024-01-02,Completed,100.0,2024-03-06,84.0,3.3
ENR014282,EMP02488,PRG017,2023-04-20,Completed,98.5,2023-05-12,83.7,3.8
ENR014283,EMP02488,PRG003,2025-01-07,Completed,94.2,2025-02-18,85.5,3.7
ENR014284,EMP02489,PRG013,2023-06-05,Completed,99.0,2023-08-03,80.5,3.4
ENR014285,EMP02489,PRG014,2024-03-19,Dropped,15.7,,,3.4
ENR014286,EMP02489,PRG017,2023-09-28,Completed,93.9,2023-12-04,94.8,3.3
ENR014287,EMP02490,PRG013,2024-11-20,Dropped,45.1,,,1.0
ENR014288,EMP02490,PRG014,2024-12-30,Completed,99.8,2025-02-03,86.0,3.4
ENR014289,EMP02490,PRG015,2025-01-01,Completed,100.0,2025-03-09,88.1,3.7
ENR014290,EMP02490,PRG016,2025-04-20,Completed,100.0,2025-05-02,81.2,4.7
ENR014291,EMP02490,PRG017,2025-03-17,In Progress,25.2,,,
ENR014292,EMP02490,PRG007,2025-04-15,Completed,93.8,2025-04-30,95.9,5.0
ENR014293,EMP02490,PRG004,2025-04-17,Completed,94.7,2025-05-14,80.2,2.9
ENR014294,EMP02491,PRG013,2024-12-08,Dropped,21.9,,,
ENR014295,EMP02491,PRG014,2023-08-18,Completed,90.7,2023-08-28,92.9,4.2
ENR014296,EMP02491,PRG015,2024-10-05,In Progress,51.3,,,
ENR014297,EMP02491,PRG016,2023-11-24,Completed,95.2,2023-12-02,85.2,4.2
ENR014298,EMP02491,PRG017,2023-02-08,Completed,95.9,2023-02-23,67.3,4.0
ENR014299,EMP02492,PRG013,2023-11-21,Completed,94.3,2023-12-06,79.5,2.8
ENR014300,EMP02492,PRG014,2023-12-29,In Progress,84.3,,,
ENR014301,EMP02492,PRG015,2025-01-30,Completed,93.9,2025-02-12,94.9,5.0
ENR014302,EMP02492,PRG016,2024-08-11,Dropped,28.5,,,
ENR014303,EMP02492,PRG017,2023-09-11,Completed,91.5,2023-09-23,79.6,4.4
ENR014304,EMP02492,PRG001,2024-02-07,Completed,92.0,2024-02-16,100.0,4.3
ENR014305,EMP02492,PRG020,2023-12-29,Dropped,10.2,,,
ENR014306,EMP02492,PRG011,2025-02-12,Completed,100.0,2025-04-02,87.6,4.1
ENR014307,EMP02493,PRG013,2024-09-16,Completed,92.6,2024-10-12,100.0,5.0
ENR014308,EMP02493,PRG014,2023-07-17,Dropped,9.9,,,
ENR014309,EMP02493,PRG015,2024-06-24,In Progress,43.2,,,
ENR014310,EMP02493,PRG016,2024-12-18,Completed,91.5,2025-03-02,73.7,3.6
ENR014311,EMP02493,PRG017,2024-08-21,Completed,89.2,2024-10-01,83.4,4.3
ENR014312,EMP02493,PRG002,2025-03-31,Dropped,32.2,,,2.3
ENR014313,EMP02494,PRG013,2024-07-12,Completed,92.7,2024-08-02,90.3,4.6
ENR014314,EMP02494,PRG014,2025-04-12,Completed,97.0,2025-06-13,69.0,4.4
ENR014315,EMP02494,PRG015,2025-03-22,In Progress,21.4,,,
ENR014316,EMP02494,PRG016,2023-09-19,Completed,91.9,2023-10-27,83.0,2.2
ENR014317,EMP02494,PRG017,2024-08-08,Completed,97.0,2024-10-15,91.6,4.4
ENR014318,EMP02495,PRG013,2024-08-10,Completed,98.1,2024-09-18,96.4,4.8
ENR014319,EMP02495,PRG014,2024-04-29,Completed,94.2,2024-05-16,87.3,3.8
ENR014320,EMP02495,PRG015,2023-11-20,Completed,90.4,2024-01-14,91.1,3.3
ENR014321,EMP02495,PRG016,2023-07-15,Completed,98.9,2023-09-08,95.2,3.4
ENR014322,EMP02495,PRG017,2024-10-23,Completed,96.2,2024-12-16,84.2,4.2
ENR014323,EMP02497,PRG013,2023-10-26,Completed,97.8,2023-11-28,91.8,3.1
ENR014324,EMP02497,PRG014,2023-05-06,Completed,91.0,2023-06-21,74.0,4.0
ENR014325,EMP02497,PRG015,2023-11-02,In Progress,29.7,,,
ENR014326,EMP02497,PRG016,2024-01-02,Completed,100.0,2024-03-03,80.6,3.7
ENR014327,EMP02497,PRG017,2025-04-22,In Progress,20.0,,,
ENR014328,EMP02497,PRG008,2025-02-21,Completed,92.9,2025-03-11,64.8,3.9
ENR014329,EMP02498,PRG013,2023-09-07,In Progress,38.3,,,
ENR014330,EMP02498,PRG014,2023-09-14,In Progress,47.7,,,
ENR014331,EMP02498,PRG015,2023-06-15,Dropped,17.8,,,
ENR014332,EMP02498,PRG016,2023-02-27,Completed,94.9,2023-03-15,92.7,3.8
ENR014333,EMP02498,PRG017,2024-10-03,Completed,97.9,2024-11-10,77.7,3.9
ENR014334,EMP02498,PRG020,2024-01-09,Completed,95.0,2024-01-12,95.7,3.1
ENR014335,EMP02499,PRG013,2023-03-20,Completed,100.0,2023-05-31,88.6,4.3
ENR014336,EMP02499,PRG014,2023-05-23,Dropped,11.2,,,
ENR014337,EMP02499,PRG015,2023-05-06,Completed,100.0,2023-07-11,72.1,4.9
ENR014338,EMP02499,PRG016,2024-12-15,In Progress,34.8,,,
ENR014339,EMP02499,PRG017,2025-01-22,Completed,100.0,2025-03-20,64.8,2.8
ENR014340,EMP02499,PRG002,2024-01-30,Completed,91.5,2024-03-17,75.7,3.0
ENR014341,EMP02499,PRG009,2024-08-05,Completed,99.8,2024-08-09,80.2,4.7
ENR014342,EMP02499,PRG029,2023-02-14,Completed,96.0,2023-03-13,81.6,4.7
ENR014343,EMP02500,PRG013,2025-04-12,Completed,98.4,2025-04-20,84.9,4.2
ENR014344,EMP02500,PRG014,2025-02-09,Completed,95.0,2025-02-12,79.1,4.9
ENR014345,EMP02500,PRG015,2023-12-05,Dropped,22.6,,,
ENR014346,EMP02500,PRG016,2024-02-05,Dropped,22.8,,,
ENR014347,EMP02500,PRG011,2023-04-24,Dropped,8.1,,,
ENR014348,EMP02500,PRG002,2023-05-23,In Progress,21.2,,,
ENR014349,EMP02501,PRG013,2023-08-07,In Progress,67.6,,,
ENR014350,EMP02501,PRG014,2023-12-30,In Progress,44.8,,,
ENR014351,EMP02501,PRG015,2023-09-26,In Progress,29.6,,,
ENR014352,EMP02501,PRG016,2024-06-18,Completed,93.1,2024-06-29,92.0,5.0
ENR014353,EMP02501,PRG004,2024-02-11,Completed,100.0,2024-03-08,75.4,4.3
ENR014354,EMP02501,PRG018,2024-03-06,Completed,95.9,2024-03-20,91.7,4.3
ENR014355,EMP02501,PRG001,2023-04-20,Completed,98.4,2023-04-25,93.7,3.1
ENR014356,EMP02502,PRG013,2025-03-17,Completed,100.0,2025-04-05,100.0,5.0
ENR014357,EMP02502,PRG014,2024-06-15,Completed,97.1,2024-08-03,68.3,4.0
ENR014358,EMP02502,PRG015,2023-10-29,Completed,94.8,2023-11-09,78.3,3.0
ENR014359,EMP02502,PRG016,2023-05-04,Completed,97.6,2023-05-25,88.6,5.0
ENR014360,EMP02502,PRG017,2024-06-28,Completed,96.1,2024-07-08,89.0,4.0
ENR014361,EMP02503,PRG013,2023-11-03,Completed,94.5,2023-12-21,94.4,3.8
ENR014362,EMP02503,PRG014,2024-12-11,Completed,93.5,2025-01-11,77.3,3.9
ENR014363,EMP02503,PRG017,2024-10-12,Completed,95.7,2024-11-28,87.2,4.8
ENR014364,EMP02504,PRG015,2024-06-19,Completed,90.8,2024-06-23,97.5,3.9
ENR014365,EMP02504,PRG016,2024-03-13,Completed,100.0,2024-04-22,77.9,3.2
ENR014366,EMP02504,PRG017,2025-04-15,Completed,100.0,2025-04-21,81.7,2.8
ENR014367,EMP02504,PRG003,2024-09-08,Completed,95.3,2024-09-11,72.7,3.4
ENR014368,EMP02504,PRG010,2023-09-02,Completed,100.0,2023-10-08,62.5,4.5
ENR014369,EMP02506,PRG013,2023-09-13,Completed,97.1,2023-11-19,79.0,3.9
ENR014370,EMP02506,PRG014,2023-01-19,Completed,89.5,2023-02-18,83.6,3.2
ENR014371,EMP02506,PRG015,2024-05-31,In Progress,10.5,,,
ENR014372,EMP02506,PRG016,2024-08-01,Dropped,17.9,,,3.4
ENR014373,EMP02506,PRG017,2024-10-19,Completed,92.3,2024-12-04,100.0,5.0
ENR014374,EMP02506,PRG003,2024-10-25,Completed,96.1,2024-12-20,75.1,4.6
ENR014375,EMP02506,PRG012,2023-03-03,Completed,87.1,2023-04-12,78.7,2.6
ENR014376,EMP02507,PRG013,2024-01-07,Completed,100.0,2024-02-14,69.1,4.9
ENR014377,EMP02507,PRG014,2024-10-31,Completed,100.0,2024-11-12,84.3,3.4
ENR014378,EMP02507,PRG015,2024-04-26,Completed,97.5,2024-05-20,78.9,4.9
ENR014379,EMP02507,PRG016,2024-09-13,Completed,98.0,2024-09-18,93.7,3.4
ENR014380,EMP02507,PRG017,2023-08-07,Completed,100.0,2023-08-31,78.4,4.0
ENR014381,EMP02507,PRG004,2025-04-03,Completed,94.1,2025-04-19,98.9,3.5
ENR014382,EMP02508,PRG013,2024-01-09,Completed,100.0,2024-03-09,67.9,3.8
ENR014383,EMP02508,PRG014,2023-01-03,Completed,90.3,2023-03-14,72.7,4.0
ENR014384,EMP02508,PRG015,2024-10-28,Dropped,17.8,,,
ENR014385,EMP02508,PRG016,2024-06-12,Completed,96.4,2024-07-07,81.3,3.2
ENR014386,EMP02508,PRG017,2023-10-02,Completed,100.0,2023-10-14,77.5,4.3
ENR014387,EMP02509,PRG013,2023-04-24,Completed,93.8,2023-05-02,90.2,4.0
ENR014388,EMP02509,PRG014,2023-10-21,Completed,95.8,2023-12-26,83.6,2.7
ENR014389,EMP02509,PRG015,2023-10-17,In Progress,35.8,,,
ENR014390,EMP02509,PRG017,2023-01-18,Completed,99.5,2023-03-01,68.5,5.0
ENR014391,EMP02509,PRG020,2024-11-05,In Progress,56.0,,,
ENR014392,EMP02509,PRG004,2024-01-01,Completed,100.0,2024-02-13,78.4,4.6
ENR014393,EMP02510,PRG013,2023-12-21,Completed,92.8,2024-01-30,83.9,4.7
ENR014394,EMP02510,PRG014,2024-07-24,Completed,100.0,2024-07-31,78.1,5.0
ENR014395,EMP02510,PRG015,2024-11-28,Completed,93.9,2025-01-06,71.6,3.8
ENR014396,EMP02510,PRG016,2024-06-23,In Progress,37.8,,,
ENR014397,EMP02510,PRG017,2024-02-04,Completed,99.0,2024-03-07,86.5,3.1
ENR014398,EMP02510,PRG008,2024-06-08,Completed,95.2,2024-07-26,84.6,3.7
ENR014399,EMP02511,PRG013,2023-10-05,Completed,93.4,2023-10-20,85.5,5.0
ENR014400,EMP02511,PRG014,2024-05-04,Completed,90.0,2024-06-25,80.2,4.2
ENR014401,EMP02511,PRG016,2023-02-09,Completed,99.8,2023-04-05,76.4,3.5
ENR014402,EMP02511,PRG017,2024-06-08,Completed,100.0,2024-07-30,81.0,3.8
ENR014403,EMP02512,PRG013,2024-12-24,Completed,100.0,2025-01-05,86.0,3.7
ENR014404,EMP02512,PRG014,2024-09-10,In Progress,58.2,,,
ENR014405,EMP02512,PRG015,2023-09-23,Completed,93.9,2023-10-05,77.2,4.2
ENR014406,EMP02512,PRG016,2023-10-21,Completed,96.2,2023-11-03,91.6,3.3
ENR014407,EMP02512,PRG017,2024-03-05,Completed,100.0,2024-03-20,88.8,4.3
ENR014408,EMP02512,PRG028,2023-09-13,In Progress,79.2,,,
ENR014409,EMP02512,PRG008,2023-05-12,Completed,98.4,2023-05-24,74.2,3.5
ENR014410,EMP02513,PRG013,2024-06-08,Completed,97.4,2024-07-09,93.8,3.9
ENR014411,EMP02513,PRG014,2023-05-30,Completed,99.7,2023-07-15,71.3,3.8
ENR014412,EMP02513,PRG015,2025-01-20,Dropped,38.4,,,2.8
ENR014413,EMP02513,PRG016,2023-09-07,Completed,100.0,2023-09-15,76.5,3.9
ENR014414,EMP02513,PRG017,2024-02-28,Completed,100.0,2024-04-20,84.0,4.9
ENR014415,EMP02513,PRG025,2023-05-03,Dropped,9.0,,,3.4
ENR014416,EMP02514,PRG013,2023-06-29,Completed,95.3,2023-07-18,79.0,5.0
ENR014417,EMP02514,PRG014,2023-09-08,Completed,93.6,2023-10-08,72.5,3.7
ENR014418,EMP02514,PRG016,2025-01-25,Completed,95.3,2025-03-07,78.7,4.2
ENR014419,EMP02514,PRG017,2025-04-22,In Progress,25.4,,,
ENR014420,EMP02514,PRG001,2023-09-27,Completed,94.5,2023-11-24,79.0,5.0
ENR014421,EMP02514,PRG007,2024-01-05,Completed,96.9,2024-02-19,80.4,3.2
ENR014422,EMP02514,PRG004,2024-11-09,In Progress,15.1,,,
ENR014423,EMP02514,PRG026,2024-10-21,Completed,98.8,2024-10-24,75.8,2.7
ENR014424,EMP02515,PRG013,2023-10-29,Completed,100.0,2023-11-17,80.7,4.1
ENR014425,EMP02515,PRG014,2023-03-17,Completed,96.6,2023-05-08,87.2,4.3
ENR014426,EMP02515,PRG015,2024-02-17,Completed,89.3,2024-03-24,60.9,4.8
ENR014427,EMP02515,PRG016,2023-08-16,Completed,97.9,2023-09-07,100.0,4.6
ENR014428,EMP02515,PRG017,2023-08-14,In Progress,24.6,,,
ENR014429,EMP02515,PRG031,2024-01-08,Completed,92.9,2024-02-14,67.4,3.0
ENR014430,EMP02516,PRG013,2024-08-08,Completed,95.0,2024-08-14,83.8,3.8
ENR014431,EMP02516,PRG014,2023-08-22,Completed,95.0,2023-09-29,73.8,2.9
ENR014432,EMP02516,PRG016,2024-08-07,Completed,100.0,2024-09-01,86.6,4.8
ENR014433,EMP02516,PRG017,2025-03-04,Dropped,33.2,,,
ENR014434,EMP02516,PRG012,2024-03-05,Completed,90.2,2024-03-12,75.9,5.0
ENR014435,EMP02517,PRG013,2023-11-04,Completed,100.0,2023-11-19,82.0,3.8
ENR014436,EMP02517,PRG014,2024-11-25,Completed,96.2,2025-01-27,76.2,4.1
ENR014437,EMP02517,PRG015,2025-01-29,Completed,94.0,2025-02-06,85.9,5.0
ENR014438,EMP02517,PRG016,2024-01-03,Dropped,0.0,,,2.0
ENR014439,EMP02517,PRG017,2025-03-01,Completed,98.4,2025-04-20,67.6,2.6
ENR014440,EMP02517,PRG004,2023-04-15,Completed,94.2,2023-05-17,92.4,3.4
ENR014441,EMP02517,PRG005,2025-03-17,Completed,98.3,2025-04-17,86.5,3.0
ENR014442,EMP02518,PRG014,2024-03-16,Completed,93.8,2024-03-29,78.3,3.4
ENR014443,EMP02518,PRG015,2024-05-02,Completed,99.3,2024-05-22,94.1,4.1
ENR014444,EMP02518,PRG016,2023-12-03,Completed,94.5,2024-02-03,75.1,4.0
ENR014445,EMP02518,PRG017,2023-02-25,Completed,97.1,2023-04-17,84.8,3.1
ENR014446,EMP02518,PRG008,2023-04-26,Completed,98.5,2023-06-04,72.9,5.0
ENR014447,EMP02519,PRG014,2023-06-26,Completed,100.0,2023-08-11,81.1,3.2
ENR014448,EMP02519,PRG015,2024-12-30,Completed,93.8,2025-02-26,88.4,5.0
ENR014449,EMP02519,PRG016,2024-11-28,Completed,96.3,2025-01-30,92.3,3.1
ENR014450,EMP02519,PRG017,2023-09-26,In Progress,29.0,,,
ENR014451,EMP02519,PRG008,2023-01-12,Completed,99.1,2023-01-15,78.5,5.0
ENR014452,EMP02520,PRG013,2024-07-24,Dropped,19.6,,,
ENR014453,EMP02520,PRG014,2023-12-18,Completed,92.3,2024-01-29,85.0,4.9
ENR014454,EMP02520,PRG015,2024-06-05,Completed,98.6,2024-07-21,95.6,3.2
ENR014455,EMP02520,PRG016,2024-04-06,Completed,98.7,2024-06-19,89.4,4.1
ENR014456,EMP02520,PRG017,2024-04-02,Completed,91.0,2024-05-05,92.2,5.0
ENR014457,EMP02520,PRG001,2024-04-05,Completed,91.7,2024-06-16,86.6,3.7
ENR014458,EMP02521,PRG013,2024-04-18,Completed,90.5,2024-04-22,70.7,2.8
ENR014459,EMP02521,PRG014,2023-10-13,Completed,92.6,2023-10-31,79.9,3.8
ENR014460,EMP02521,PRG015,2023-04-22,In Progress,57.3,,,
ENR014461,EMP02521,PRG016,2023-01-29,Completed,100.0,2023-02-27,83.0,4.6
ENR014462,EMP02521,PRG003,2024-05-20,In Progress,13.3,,,
ENR014463,EMP02521,PRG009,2024-06-14,Completed,94.3,2024-07-17,97.2,3.6
ENR014464,EMP02521,PRG024,2023-07-06,Completed,94.6,2023-07-14,85.2,3.0
ENR014465,EMP02522,PRG013,2024-02-11,Completed,95.2,2024-04-10,75.1,4.1
ENR014466,EMP02522,PRG014,2024-08-05,Completed,99.3,2024-09-17,89.3,3.9
ENR014467,EMP02522,PRG015,2025-03-14,Completed,95.4,2025-05-16,83.6,5.0
ENR014468,EMP02522,PRG016,2025-04-05,Dropped,21.3,,,
ENR014469,EMP02522,PRG017,2024-06-18,Completed,100.0,2024-08-06,100.0,4.0
ENR014470,EMP02522,PRG004,2023-07-19,Completed,99.8,2023-08-13,100.0,3.3
ENR014471,EMP02523,PRG013,2024-03-15,Completed,96.0,2024-04-05,82.4,5.0
ENR014472,EMP02523,PRG014,2023-07-25,Completed,98.9,2023-09-23,79.1,4.2
ENR014473,EMP02523,PRG015,2023-11-13,Completed,90.0,2023-11-16,71.2,4.4
ENR014474,EMP02523,PRG017,2023-02-14,Dropped,7.2,,,1.6
ENR014475,EMP02524,PRG014,2023-03-29,Completed,95.9,2023-04-05,75.6,4.2
ENR014476,EMP02524,PRG015,2023-02-22,In Progress,50.5,,,
ENR014477,EMP02524,PRG016,2023-02-16,Completed,96.5,2023-02-24,76.4,3.7
ENR014478,EMP02524,PRG017,2023-08-14,Completed,97.7,2023-10-14,71.2,3.4
ENR014479,EMP02524,PRG029,2024-04-18,Completed,94.8,2024-05-01,81.0,5.0
ENR014480,EMP02525,PRG013,2023-03-27,Completed,94.4,2023-04-15,85.3,2.6
ENR014481,EMP02525,PRG014,2023-05-30,Dropped,13.8,,,
ENR014482,EMP02525,PRG015,2024-09-14,Dropped,6.0,,,
ENR014483,EMP02525,PRG016,2024-02-20,Completed,96.0,2024-04-23,70.7,3.0
ENR014484,EMP02525,PRG017,2024-02-17,Completed,95.3,2024-03-26,86.1,4.0
ENR014485,EMP02526,PRG013,2025-04-25,Completed,96.9,2025-05-17,84.6,3.0
ENR014486,EMP02526,PRG014,2023-10-04,In Progress,33.9,,,
ENR014487,EMP02526,PRG015,2023-11-19,Completed,92.1,2023-11-30,98.3,3.9
ENR014488,EMP02526,PRG016,2023-05-18,Completed,98.9,2023-07-16,94.8,3.8
ENR014489,EMP02526,PRG017,2025-04-28,Completed,95.6,2025-05-18,90.1,3.7
ENR014490,EMP02526,PRG002,2024-11-26,Completed,93.8,2025-01-30,73.8,4.7
ENR014491,EMP02527,PRG013,2023-11-03,Completed,100.0,2023-12-19,74.2,4.4
ENR014492,EMP02527,PRG014,2024-07-28,Dropped,14.7,,,
ENR014493,EMP02527,PRG015,2025-04-04,Completed,100.0,2025-04-30,78.6,3.9
ENR014494,EMP02527,PRG016,2023-06-22,Completed,90.9,2023-06-27,63.1,4.2
ENR014495,EMP02527,PRG017,2023-08-20,Completed,90.6,2023-10-22,85.5,3.0
ENR014496,EMP02528,PRG013,2023-08-05,Completed,94.2,2023-09-18,74.3,4.2
ENR014497,EMP02528,PRG014,2023-04-15,Completed,100.0,2023-06-08,61.5,3.6
ENR014498,EMP02528,PRG015,2025-01-15,Completed,90.4,2025-03-12,79.9,4.6
ENR014499,EMP02528,PRG016,2024-08-05,Completed,86.0,2024-10-13,70.0,3.8
ENR014500,EMP02528,PRG017,2024-03-11,Completed,99.2,2024-04-10,93.2,4.1
ENR014501,EMP02528,PRG018,2024-02-27,Completed,95.7,2024-04-11,86.0,3.5
ENR014502,EMP02528,PRG010,2024-03-27,Completed,99.3,2024-05-31,98.7,3.5
ENR014503,EMP02529,PRG013,2023-07-03,In Progress,27.7,,,
ENR014504,EMP02529,PRG014,2024-03-31,Completed,99.8,2024-04-30,83.6,4.9
ENR014505,EMP02529,PRG015,2024-01-20,Completed,99.3,2024-02-08,84.3,4.0
ENR014506,EMP02529,PRG016,2023-10-04,Dropped,29.6,,,
ENR014507,EMP02529,PRG017,2024-07-28,Completed,89.5,2024-09-09,81.8,3.7
ENR014508,EMP02529,PRG001,2023-02-15,Completed,97.7,2023-03-23,72.1,4.6
ENR014509,EMP02529,PRG005,2024-09-03,Completed,93.9,2024-10-01,84.9,4.0
ENR014510,EMP02530,PRG013,2024-10-21,Completed,97.7,2024-11-06,71.8,4.4
ENR014511,EMP02530,PRG014,2025-04-15,Dropped,8.1,,,3.8
ENR014512,EMP02530,PRG015,2025-04-20,Completed,94.4,2025-06-22,91.3,4.9
ENR014513,EMP02530,PRG016,2023-05-09,Completed,92.9,2023-06-22,84.3,2.6
ENR014514,EMP02530,PRG017,2024-04-27,In Progress,55.6,,,
ENR014515,EMP02530,PRG021,2024-07-25,Completed,100.0,2024-10-05,98.1,3.6
ENR014516,EMP02531,PRG013,2024-01-09,Dropped,46.6,,,
ENR014517,EMP02531,PRG014,2025-04-09,Completed,100.0,2025-05-14,75.0,5.0
ENR014518,EMP02531,PRG015,2024-12-14,Completed,96.8,2024-12-17,84.8,3.2
ENR014519,EMP02531,PRG016,2024-01-06,Completed,92.4,2024-03-04,71.4,3.7
ENR014520,EMP02531,PRG017,2023-11-25,Completed,90.2,2024-02-01,75.5,4.2
ENR014521,EMP02532,PRG013,2024-07-29,Completed,91.1,2024-10-11,94.2,3.8
ENR014522,EMP02532,PRG014,2024-04-30,Completed,91.4,2024-06-12,70.7,4.3
ENR014523,EMP02532,PRG015,2023-04-29,Dropped,11.7,,,
ENR014524,EMP02532,PRG016,2024-06-18,Dropped,24.8,,,3.5
ENR014525,EMP02532,PRG017,2025-03-19,Completed,98.0,2025-03-28,70.8,4.4
ENR014526,EMP02533,PRG013,2023-02-24,Completed,99.9,2023-04-02,88.0,3.8
ENR014527,EMP02533,PRG015,2023-04-04,Completed,100.0,2023-05-31,93.1,4.5
ENR014528,EMP02533,PRG016,2023-12-21,Completed,97.2,2024-02-18,78.0,3.9
ENR014529,EMP02533,PRG017,2023-09-17,Completed,95.7,2023-10-03,83.0,3.7
ENR014530,EMP02533,PRG005,2024-04-12,In Progress,11.1,,,
ENR014531,EMP02533,PRG004,2024-03-20,Completed,94.3,2024-05-10,79.2,4.5
ENR014532,EMP02533,PRG009,2025-04-22,Completed,96.5,2025-06-14,83.7,3.9
ENR014533,EMP02533,PRG006,2024-10-10,Completed,100.0,2024-10-24,83.3,5.0
ENR014534,EMP02534,PRG013,2024-10-17,Completed,95.5,2024-12-29,47.7,3.7
ENR014535,EMP02534,PRG014,2025-01-13,In Progress,39.4,,,
ENR014536,EMP02534,PRG015,2023-02-03,Completed,98.3,2023-03-17,100.0,5.0
ENR014537,EMP02534,PRG016,2023-05-28,In Progress,15.6,,,
ENR014538,EMP02534,PRG017,2023-06-13,Completed,99.3,2023-07-13,80.0,3.5
ENR014539,EMP02534,PRG002,2024-07-29,Completed,95.6,2024-09-20,80.1,4.2
ENR014540,EMP02535,PRG013,2023-09-06,Completed,98.7,2023-09-14,66.7,2.5
ENR014541,EMP02535,PRG014,2025-02-20,Completed,96.4,2025-03-22,90.1,4.3
ENR014542,EMP02535,PRG015,2024-12-25,Completed,92.3,2025-03-07,75.0,3.1
ENR014543,EMP02535,PRG016,2025-02-02,Completed,92.1,2025-03-13,91.9,4.5
ENR014544,EMP02535,PRG017,2023-06-05,Completed,100.0,2023-08-13,66.5,4.0
ENR014545,EMP02535,PRG008,2023-05-31,Completed,92.9,2023-06-05,84.4,3.2
ENR014546,EMP02535,PRG004,2024-10-28,In Progress,33.8,,,
ENR014547,EMP02536,PRG013,2023-08-30,Completed,98.6,2023-09-21,83.9,2.5
ENR014548,EMP02536,PRG014,2025-01-19,Completed,94.5,2025-02-15,89.1,3.1
ENR014549,EMP02536,PRG016,2023-03-23,Completed,99.5,2023-05-04,88.5,4.1
ENR014550,EMP02536,PRG017,2023-04-19,Dropped,13.6,,,1.6
ENR014551,EMP02536,PRG020,2024-02-21,Completed,95.3,2024-03-20,88.7,3.8
ENR014552,EMP02536,PRG031,2025-03-09,In Progress,16.7,,,
ENR014553,EMP02537,PRG013,2023-03-17,Completed,95.7,2023-05-04,71.1,3.8
